petal.length	petal.width	variety
9.9	4.1	Virginica
5.6	2.5	Virginica
2.3	0.7	Setosa
4.7	1.9	Versicolor
4.1	4.3	Versicolor
6.9	3.0	Versicolor
4.7	5.5	Versicolor
11.2	4.7	Virginica
2.3	2.7	Setosa
3.1	2.2	Setosa
6.4	3.3	Virginica
5.8	6.3	Virginica
6.0	4.8	Virginica
4.4	3.6	Versicolor
4.0	0.8	Setosa
7.2	2.1	Virginica
1.9	3.3	Setosa
9.5	6.1	Virginica
4.9	4.2	Setosa
5.1	3.6	Setosa
7.1	3.5	Virginica
5.1	2.5	Versicolor
1.4	2.2	Setosa
8.5	1.8	Virginica
3.6	4.7	Setosa
7.5	5.0	Versicolor
7.6	2.9	Virginica
8.7	5.0	Virginica
7.8	4.8	Versicolor
4.0	0.6	Setosa
1.5	1.2	Setosa
3.5	1.7	Setosa
9.0	3.0	Virginica
7.6	2.9	Virginica
6.4	5.4	Versicolor
4.4	5.2	Versicolor
4.5	6.1	Versicolor
5.7	5.8	Versicolor
6.0	5.5	Versicolor
5.9	0.8	Setosa
5.7	4.0	Versicolor
5.1	1.9	Setosa
4.2	0.9	Setosa
3.0	0.7	Setosa
8.3	1.6	Virginica
4.5	0.2	Setosa
8.0	4.2	Versicolor
5.6	1.2	Setosa
8.7	6.8	Virginica
3.6	1.2	Setosa
5.8	3.4	Virginica
3.3	2.0	Versicolor
3.7	1.8	Setosa
7.6	2.8	Virginica
4.7	1.2	Versicolor
8.1	5.9	Versicolor
10.1	5.4	Virginica
1.5	3.1	Setosa
3.2	0.7	Setosa
10.2	4.0	Virginica
2.5	1.9	Setosa
4.9	6.3	Virginica
5.4	3.7	Setosa
2.3	3.2	Setosa
5.2	1.9	Versicolor
6.1	4.9	Virginica
8.4	1.9	Versicolor
9.9	4.5	Virginica
2.0	0.4	Setosa
6.8	3.8	Virginica
5.0	1.0	Versicolor
6.6	6.0	Virginica
2.4	1.7	Setosa
4.0	1.2	Setosa
9.5	2.2	Versicolor
5.0	5.0	Virginica
9.6	2.9	Virginica
6.0	3.5	Versicolor
10.3	1.8	Virginica
7.7	4.2	Versicolor
5.4	0.1	Setosa
5.0	2.8	Versicolor
5.2	3.8	Virginica
6.1	2.3	Virginica
6.8	5.9	Versicolor
5.9	3.7	Setosa
4.8	3.8	Versicolor
4.7	2.7	Setosa
9.6	2.9	Virginica
5.0	3.0	Versicolor
3.8	3.1	Versicolor
5.3	1.9	Setosa
5.9	4.5	Virginica
3.0	4.7	Setosa
6.1	1.6	Setosa
8.4	4.8	Virginica
7.5	1.8	Versicolor
5.0	4.7	Virginica
3.5	0.7	Setosa
6.7	3.6	Versicolor
9.0	2.5	Versicolor
4.8	1.2	Setosa
9.0	2.4	Virginica
8.3	2.8	Versicolor
5.6	5.1	Virginica
