sepal.length	sepal.width	variety
8.1	5.0	Versicolor
8.6	4.0	Versicolor
6.0	4.7	Setosa
6.2	4.6	Versicolor
6.3	7.0	Setosa
6.4	4.5	Versicolor
8.8	4.7	Virginica
10.7	6.6	Versicolor
6.9	3.1	Virginica
7.3	3.3	Versicolor
8.7	5.1	Virginica
9.7	5.5	Versicolor
6.0	2.8	Versicolor
7.5	4.7	Virginica
9.3	4.3	Versicolor
8.2	6.4	Versicolor
6.9	4.1	Versicolor
8.8	6.3	Virginica
7.8	6.7	Virginica
6.4	4.0	Setosa
7.7	3.7	Setosa
7.3	3.7	Versicolor
10.3	4.8	Virginica
9.4	5.9	Setosa
6.9	6.1	Virginica
4.9	3.1	Setosa
9.0	5.9	Setosa
6.3	6.0	Virginica
9.1	3.5	Versicolor
6.0	4.6	Setosa
6.9	3.7	Versicolor
7.0	5.3	Setosa
8.0	3.5	Versicolor
9.1	3.9	Versicolor
9.4	5.3	Virginica
8.2	5.6	Virginica
10.7	3.7	Versicolor
9.5	4.3	Setosa
9.1	4.9	Versicolor
7.5	3.5	Virginica
10.3	6.1	Versicolor
10.3	4.8	Versicolor
6.5	5.9	Versicolor
5.9	6.4	Versicolor
6.7	6.0	Versicolor
6.0	3.9	Versicolor
7.8	5.4	Setosa
6.1	6.4	Setosa
5.4	3.6	Setosa
6.1	6.8	Setosa
7.8	6.0	Versicolor
6.7	4.9	Setosa
5.1	5.8	Setosa
8.4	6.3	Virginica
6.5	5.5	Virginica
9.4	5.7	Setosa
7.7	4.8	Virginica
10.3	5.7	Virginica
6.6	5.1	Setosa
6.9	4.2	Virginica
9.2	4.6	Versicolor
9.4	4.9	Setosa
6.5	2.6	Versicolor
6.7	5.0	Virginica
8.2	6.8	Virginica
4.6	6.2	Setosa
9.0	2.5	Versicolor
8.6	3.4	Setosa
7.0	4.7	Versicolor
5.8	7.6	Setosa
8.5	4.5	Setosa
7.3	4.9	Virginica
8.1	6.7	Versicolor
6.7	5.6	Setosa
7.1	4.0	Setosa
8.0	7.9	Versicolor
9.6	4.0	Virginica
7.5	3.8	Versicolor
7.3	6.2	Versicolor
6.4	3.4	Versicolor
8.1	7.4	Versicolor
7.3	5.5	Setosa
8.4	2.8	Virginica
8.7	5.5	Virginica
8.5	3.0	Setosa
7.9	5.1	Virginica
8.2	3.4	Versicolor
7.1	4.3	Virginica
10.2	3.5	Virginica
8.4	6.3	Virginica
6.3	7.5	Setosa
8.8	3.4	Virginica
11.2	7.0	Virginica
8.1	5.8	Setosa
8.7	7.3	Virginica
10.5	5.8	Versicolor
6.3	5.7	Virginica
10.6	7.5	Versicolor
8.5	5.7	Versicolor
5.1	6.5	Setosa
6.4	6.2	Versicolor
8.5	6.5	Setosa
5.9	7.1	Setosa
7.0	7.5	Virginica
7.9	6.9	Setosa
