petal.length	variety
3.4	Setosa
9.9	Virginica
8.6	Virginica
7.5	Virginica
9.6	Virginica
1.6	Setosa
5.7	Versicolor
3.4	Setosa
3.9	Versicolor
2.1	Setosa
3.9	Setosa
7.5	Versicolor
1.4	Setosa
8.0	Versicolor
5.8	Setosa
10.6	Virginica
7.7	Versicolor
4.0	Versicolor
6.6	Virginica
5.4	Versicolor
2.0	Setosa
8.4	Virginica
8.8	Virginica
4.6	Setosa
4.3	Setosa
9.3	Versicolor
6.0	Setosa
2.0	Setosa
7.5	Versicolor
3.8	Versicolor
8.7	Versicolor
2.7	Setosa
4.1	Setosa
9.4	Virginica
9.6	Virginica
3.2	Setosa
6.6	Versicolor
5.6	Virginica
4.8	Versicolor
6.4	Setosa
4.5	Versicolor
5.0	Setosa
6.9	Versicolor
3.7	Setosa
2.7	Setosa
4.5	Versicolor
8.1	Versicolor
2.4	Setosa
8.6	Virginica
10.1	Virginica
4.1	Setosa
8.4	Versicolor
1.8	Setosa
10.3	Virginica
6.5	Virginica
1.6	Setosa
3.8	Setosa
1.4	Setosa
5.7	Versicolor
8.1	Versicolor
6.2	Versicolor
9.4	Versicolor
8.0	Versicolor
4.0	Setosa
2.5	Setosa
6.4	Virginica
6.2	Virginica
7.8	Virginica
5.2	Versicolor
3.2	Setosa
8.1	Versicolor
8.6	Virginica
1.5	Setosa
6.0	Versicolor
6.0	Setosa
4.5	Versicolor
6.3	Virginica
1.8	Setosa
4.5	Virginica
8.6	Versicolor
7.6	Versicolor
7.7	Versicolor
3.9	Setosa
9.2	Virginica
5.4	Virginica
8.5	Virginica
6.3	Versicolor
5.5	Setosa
8.5	Versicolor
9.0	Versicolor
9.3	Virginica
5.4	Setosa
9.1	Virginica
6.0	Virginica
6.0	Versicolor
4.0	Versicolor
5.0	Versicolor
6.7	Versicolor
9.2	Virginica
9.6	Versicolor
5.3	Versicolor
8.9	Versicolor
7.8	Virginica
4.2	Versicolor
7.9	Virginica
