petal.width	variety
5.0	Virginica
3.1	Setosa
4.5	Versicolor
5.8	Virginica
4.2	Setosa
2.6	Virginica
2.0	Versicolor
1.9	Setosa
2.2	Setosa
2.2	Setosa
3.9	Virginica
4.8	Versicolor
4.0	Virginica
6.6	Virginica
2.5	Virginica
0.2	Setosa
6.0	Versicolor
4.1	Setosa
4.2	Setosa
0.8	Setosa
4.8	Versicolor
5.0	Virginica
6.4	Virginica
0.4	Setosa
0.7	Setosa
1.8	Setosa
1.7	Setosa
2.4	Setosa
4.7	Setosa
4.1	Virginica
0.1	Setosa
4.6	Setosa
2.0	Versicolor
4.0	Versicolor
3.0	Versicolor
4.3	Setosa
3.8	Versicolor
2.2	Setosa
6.3	Virginica
1.7	Versicolor
2.5	Virginica
5.8	Virginica
6.8	Virginica
5.4	Versicolor
4.8	Virginica
3.3	Versicolor
5.8	Virginica
4.7	Setosa
4.2	Versicolor
3.5	Virginica
4.1	Setosa
2.2	Setosa
1.6	Virginica
2.5	Setosa
2.7	Setosa
2.0	Virginica
2.7	Versicolor
5.5	Versicolor
2.1	Virginica
4.4	Setosa
3.9	Versicolor
2.5	Versicolor
3.9	Versicolor
3.8	Virginica
3.3	Versicolor
4.8	Virginica
3.9	Virginica
3.4	Versicolor
1.0	Versicolor
5.8	Virginica
2.3	Virginica
2.1	Virginica
5.4	Versicolor
4.8	Versicolor
3.4	Virginica
4.3	Virginica
4.3	Setosa
3.6	Setosa
2.7	Virginica
2.1	Versicolor
0.2	Setosa
2.0	Versicolor
4.3	Versicolor
4.8	Virginica
4.3	Versicolor
3.2	Setosa
4.8	Versicolor
3.0	Versicolor
5.1	Versicolor
4.2	Setosa
3.8	Virginica
3.9	Versicolor
2.6	Versicolor
5.7	Versicolor
1.2	Setosa
4.8	Virginica
0.7	Setosa
3.2	Setosa
2.8	Versicolor
1.2	Setosa
3.2	Setosa
1.2	Setosa
1.8	Setosa
3.2	Setosa
4.7	Setosa
