petal.width	variety
2.2	Setosa
3.4	Virginica
4.8	Setosa
6.3	Virginica
2.1	Setosa
4.5	Virginica
0.2	Setosa
5.6	Versicolor
4.7	Setosa
3.0	Versicolor
1.5	Versicolor
4.4	Versicolor
0.2	Setosa
1.1	Versicolor
1.8	Virginica
4.2	Versicolor
2.0	Versicolor
5.0	Virginica
3.3	Virginica
0.9	Setosa
4.7	Setosa
5.4	Virginica
1.9	Setosa
4.0	Virginica
4.1	Virginica
4.5	Virginica
5.6	Versicolor
3.0	Versicolor
2.3	Setosa
1.7	Setosa
4.2	Setosa
5.2	Versicolor
0.4	Setosa
3.3	Virginica
3.4	Virginica
5.6	Virginica
0.7	Setosa
2.4	Setosa
4.2	Versicolor
1.3	Versicolor
4.4	Versicolor
1.6	Versicolor
5.6	Virginica
3.2	Setosa
1.3	Setosa
1.7	Versicolor
3.9	Virginica
4.4	Versicolor
3.2	Setosa
3.5	Versicolor
0.6	Setosa
4.3	Virginica
4.5	Virginica
3.0	Versicolor
3.0	Versicolor
5.0	Virginica
2.0	Versicolor
2.3	Versicolor
1.1	Setosa
4.7	Virginica
6.3	Virginica
5.7	Versicolor
2.5	Versicolor
2.3	Virginica
4.3	Versicolor
4.3	Virginica
5.0	Versicolor
3.2	Setosa
4.3	Virginica
2.2	Setosa
4.2	Versicolor
0.3	Setosa
3.1	Virginica
2.0	Virginica
6.0	Versicolor
1.3	Versicolor
3.3	Versicolor
4.7	Setosa
2.5	Versicolor
1.4	Setosa
6.4	Virginica
3.4	Setosa
2.8	Virginica
4.3	Setosa
2.5	Versicolor
1.2	Setosa
5.3	Versicolor
4.3	Versicolor
0.2	Setosa
3.4	Versicolor
3.4	Virginica
6.3	Virginica
2.7	Setosa
3.3	Versicolor
2.2	Setosa
0.2	Setosa
2.8	Versicolor
2.7	Virginica
3.5	Virginica
3.3	Setosa
1.2	Setosa
0.8	Setosa
2.0	Versicolor
3.0	Versicolor
5.2	Virginica
