sepal.length	sepal.width	petal.length	petal.width	variety
8.5	5.4	5.0	1.5	Versicolor
6.9	3.4	4.5	2.4	Setosa
8.5	2.2	5.0	3.0	Virginica
4.6	5.1	1.0	4.2	Setosa
7.8	4.9	9.3	3.8	Virginica
9.3	4.1	4.1	3.7	Setosa
10.9	5.7	8.2	6.3	Virginica
7.4	6.0	7.5	3.2	Virginica
5.4	4.9	3.7	1.4	Setosa
9.1	7.2	4.7	4.8	Versicolor
9.1	8.2	4.0	4.4	Setosa
8.7	7.6	5.6	2.4	Virginica
11.7	7.1	9.6	5.5	Virginica
6.2	7.0	5.0	1.2	Setosa
9.4	4.5	4.2	3.5	Versicolor
7.9	8.2	4.0	3.2	Setosa
7.1	5.5	7.5	6.0	Versicolor
7.1	6.0	3.9	1.6	Versicolor
10.1	3.8	6.2	3.2	Versicolor
8.6	4.0	6.9	4.9	Versicolor
9.3	3.3	6.6	4.0	Virginica
7.9	3.5	8.1	1.8	Virginica
6.2	7.7	4.6	3.2	Setosa
6.5	4.3	3.4	1.7	Setosa
9.8	5.2	4.9	6.3	Virginica
8.4	5.1	2.5	2.2	Setosa
9.3	5.5	1.4	1.8	Setosa
10.2	4.9	2.0	4.9	Setosa
8.5	5.7	5.2	2.7	Setosa
9.0	5.8	7.0	1.3	Versicolor
10.9	5.2	8.0	3.5	Versicolor
9.7	7.5	6.2	3.3	Virginica
7.9	5.6	5.4	1.1	Setosa
9.5	7.5	4.6	5.1	Setosa
8.5	3.4	7.3	4.1	Versicolor
7.5	3.5	5.5	4.5	Versicolor
7.2	5.6	6.4	2.4	Versicolor
5.5	6.1	1.9	3.7	Setosa
7.1	6.3	4.1	1.7	Setosa
9.7	3.8	8.5	2.8	Versicolor
8.0	4.5	8.5	1.8	Virginica
5.6	5.5	3.0	4.1	Versicolor
7.9	7.4	4.7	4.2	Setosa
7.5	3.9	5.7	1.5	Versicolor
9.2	7.5	6.2	3.7	Versicolor
5.7	6.6	5.0	4.5	Versicolor
9.3	2.7	7.4	1.2	Versicolor
8.7	8.1	5.5	2.6	Setosa
8.0	8.7	2.4	4.2	Setosa
6.2	4.8	9.3	4.8	Virginica
6.8	7.9	3.4	1.2	Setosa
5.9	6.2	7.8	6.3	Versicolor
9.0	4.4	6.0	3.6	Versicolor
10.2	6.8	3.2	0.8	Setosa
8.2	3.9	2.9	1.7	Setosa
10.6	7.0	11.1	5.6	Virginica
9.0	6.0	7.8	5.2	Virginica
9.3	6.0	7.5	2.4	Virginica
5.4	5.0	1.3	3.2	Setosa
9.5	6.7	4.0	1.0	Versicolor
7.2	3.5	7.3	3.8	Virginica
8.0	6.7	6.6	4.0	Virginica
9.3	5.9	5.6	3.7	Setosa
9.8	6.3	8.7	3.6	Versicolor
7.0	7.5	9.3	5.8	Virginica
5.1	5.9	6.0	3.2	Setosa
6.6	2.9	9.1	4.3	Versicolor
10.7	5.6	8.9	4.3	Virginica
10.1	4.4	5.7	3.9	Versicolor
11.5	7.7	6.7	3.4	Versicolor
8.4	7.7	8.8	6.3	Virginica
7.1	5.8	6.0	1.8	Setosa
7.9	6.6	9.4	3.0	Versicolor
7.9	4.8	5.6	6.7	Virginica
5.8	3.2	6.1	1.9	Virginica
8.9	4.9	6.3	5.5	Versicolor
5.1	6.0	1.9	4.8	Setosa
8.0	6.3	2.3	3.8	Setosa
7.1	7.6	3.0	2.2	Setosa
9.0	5.7	9.1	3.1	Versicolor
8.6	6.5	4.9	2.8	Virginica
8.3	6.6	8.5	5.2	Versicolor
5.3	7.5	3.6	3.6	Setosa
8.1	4.5	7.1	5.9	Versicolor
10.8	4.0	10.0	3.1	Virginica
8.6	2.6	8.6	4.9	Virginica
10.8	6.4	7.6	5.3	Virginica
10.3	4.7	5.1	3.0	Versicolor
8.1	5.5	8.9	3.1	Virginica
9.7	5.3	8.2	4.7	Virginica
9.0	7.9	3.5	4.7	Setosa
8.3	7.5	2.2	0.7	Setosa
9.5	5.4	4.1	2.4	Setosa
9.7	6.9	6.2	4.8	Versicolor
11.2	5.0	7.1	5.3	Virginica
9.9	2.7	9.3	5.4	Virginica
7.3	4.3	7.3	5.4	Versicolor
6.7	6.0	7.5	2.0	Virginica
10.0	5.8	7.1	4.0	Versicolor
8.2	3.2	5.4	1.9	Versicolor
8.7	3.4	8.8	3.8	Versicolor
5.6	6.0	8.6	3.8	Versicolor
7.7	5.2	6.5	5.8	Virginica
8.8	6.2	6.0	3.7	Setosa
12.4	4.8	7.9	3.5	Virginica
