sepal.length	sepal.width	petal.length	petal.width	variety
9.3	7.7	5.9	4.3	Virginica
9.3	6.0	3.4	3.3	Setosa
5.4	5.4	2.3	2.4	Setosa
5.0	6.3	3.8	1.8	Setosa
10.6	4.3	6.7	1.7	Versicolor
8.4	7.9	4.0	4.9	Setosa
6.1	4.2	3.0	0.4	Setosa
8.5	3.9	6.5	3.1	Versicolor
8.7	4.3	1.7	1.3	Setosa
7.4	5.0	6.1	4.3	Virginica
10.4	2.9	6.3	5.3	Versicolor
10.4	3.6	8.4	3.0	Versicolor
10.2	5.5	6.1	3.3	Virginica
10.1	6.6	10.1	1.4	Virginica
6.7	5.3	7.6	5.3	Versicolor
11.2	5.3	6.2	3.5	Virginica
10.1	7.4	8.2	2.4	Versicolor
9.0	6.5	5.2	4.5	Virginica
10.2	5.8	5.7	4.6	Virginica
11.0	5.0	9.3	6.7	Virginica
5.6	5.7	2.4	1.2	Setosa
10.8	5.0	8.4	3.0	Versicolor
7.4	7.5	5.5	4.0	Versicolor
8.1	3.4	1.5	1.2	Setosa
9.8	4.3	8.8	3.4	Versicolor
9.8	2.3	5.4	2.3	Versicolor
8.9	6.0	3.9	0.7	Setosa
4.6	5.1	3.0	2.2	Setosa
9.1	4.0	4.9	4.3	Virginica
8.2	7.8	7.7	2.7	Virginica
7.8	5.5	4.6	1.6	Setosa
9.7	6.4	4.3	2.8	Versicolor
8.1	4.5	9.1	6.1	Virginica
10.4	7.3	7.1	4.4	Virginica
10.2	4.6	10.1	6.0	Virginica
6.7	4.5	5.0	3.2	Versicolor
10.1	3.0	6.4	3.6	Versicolor
9.5	6.7	5.0	3.0	Virginica
8.7	3.7	2.6	3.2	Setosa
10.5	6.9	7.0	5.5	Versicolor
7.0	4.0	8.8	3.8	Virginica
9.7	8.9	5.5	4.9	Setosa
10.9	6.2	6.8	6.8	Virginica
10.9	7.3	8.1	3.1	Virginica
7.7	6.0	5.5	3.5	Virginica
6.9	7.2	5.3	1.7	Setosa
5.5	4.4	5.7	1.5	Versicolor
8.1	4.8	5.6	2.2	Setosa
8.2	6.1	6.0	4.6	Setosa
7.2	7.1	8.9	4.9	Versicolor
7.4	3.7	7.2	5.3	Virginica
8.8	8.0	2.2	2.2	Setosa
7.8	6.9	4.4	2.2	Setosa
9.8	7.2	9.1	2.4	Virginica
9.0	7.5	4.1	1.7	Setosa
9.0	5.9	7.3	5.6	Versicolor
6.5	3.5	3.3	1.8	Setosa
10.7	7.5	7.2	5.8	Virginica
9.4	4.1	5.0	1.6	Setosa
11.4	4.8	6.4	2.5	Virginica
6.9	4.9	5.7	0.4	Setosa
6.0	7.9	3.0	4.7	Setosa
6.8	3.2	5.1	5.9	Virginica
9.5	3.0	8.5	2.3	Virginica
8.3	6.4	8.1	3.8	Virginica
9.0	3.3	8.1	6.0	Versicolor
7.6	7.8	3.2	1.5	Setosa
9.7	5.7	8.5	6.0	Versicolor
10.2	7.4	7.7	2.3	Versicolor
7.4	4.9	4.9	4.7	Setosa
9.0	5.5	2.1	4.6	Setosa
6.0	5.2	3.4	0.2	Setosa
8.6	4.9	2.4	1.3	Setosa
6.5	6.3	2.4	3.7	Setosa
9.5	5.3	7.5	4.3	Versicolor
9.0	5.2	9.1	5.5	Virginica
9.1	7.0	5.0	2.0	Versicolor
9.8	6.4	9.3	2.8	Virginica
9.6	3.5	10.4	5.1	Virginica
8.2	6.1	8.9	3.3	Virginica
6.5	6.8	6.8	2.5	Versicolor
5.1	7.8	1.9	0.9	Setosa
8.2	7.5	3.0	3.7	Setosa
6.3	6.2	4.0	4.7	Setosa
9.5	6.5	8.0	1.5	Versicolor
9.7	5.9	3.9	2.2	Setosa
6.1	4.6	1.0	4.7	Setosa
6.4	7.0	6.2	2.5	Versicolor
8.3	5.0	8.0	5.1	Virginica
10.1	5.9	7.1	1.8	Versicolor
8.4	4.0	9.0	5.7	Virginica
7.5	5.1	7.4	3.2	Versicolor
4.7	5.2	3.3	4.2	Setosa
9.9	6.9	6.2	1.2	Setosa
5.8	4.6	1.6	3.7	Setosa
8.1	3.0	7.1	3.4	Versicolor
7.9	3.6	9.0	1.8	Virginica
7.6	6.7	8.7	4.8	Versicolor
7.3	3.4	1.6	1.2	Setosa
5.5	6.0	1.8	1.2	Setosa
4.9	4.9	6.3	2.5	Versicolor
10.8	4.7	8.4	2.3	Virginica
7.3	3.0	5.5	3.4	Virginica
9.3	6.8	7.6	6.0	Virginica
5.2	6.2	7.4	5.9	Versicolor
