sepal.length	sepal.width	variety
9.5	5.7	Versicolor
8.0	4.3	Versicolor
6.3	5.2	Versicolor
7.8	7.4	Virginica
6.7	3.6	Versicolor
8.2	6.3	Virginica
5.8	5.9	Setosa
9.4	4.8	Virginica
7.7	3.8	Virginica
5.4	5.9	Setosa
6.5	2.4	Versicolor
10.7	3.6	Virginica
7.9	5.7	Versicolor
8.2	7.3	Versicolor
6.6	7.1	Virginica
9.3	3.5	Virginica
7.7	4.4	Versicolor
7.5	5.5	Setosa
9.9	7.0	Virginica
9.0	4.2	Setosa
10.8	3.3	Virginica
7.1	6.8	Versicolor
9.5	4.0	Versicolor
6.4	5.7	Setosa
9.2	6.0	Virginica
8.8	5.6	Versicolor
8.6	3.4	Versicolor
8.7	7.5	Setosa
6.6	5.2	Versicolor
7.8	3.7	Virginica
9.3	3.3	Versicolor
9.1	7.0	Virginica
8.5	8.0	Setosa
9.8	6.7	Setosa
8.4	7.6	Virginica
7.2	4.9	Setosa
6.4	6.2	Versicolor
9.2	4.0	Virginica
8.4	7.5	Setosa
9.5	4.9	Versicolor
6.5	6.3	Versicolor
7.1	5.9	Setosa
7.5	3.0	Virginica
7.0	4.5	Setosa
6.6	5.3	Setosa
9.3	6.9	Setosa
10.7	4.0	Virginica
7.8	2.7	Virginica
7.3	7.2	Virginica
8.5	3.7	Virginica
9.6	3.0	Versicolor
10.5	3.5	Virginica
5.4	6.0	Versicolor
8.7	4.1	Versicolor
8.6	7.0	Versicolor
7.6	7.9	Setosa
9.6	5.0	Versicolor
4.7	7.7	Setosa
7.7	6.7	Setosa
7.9	3.1	Virginica
10.0	5.5	Setosa
11.4	7.2	Virginica
10.7	5.5	Virginica
10.2	3.0	Versicolor
4.8	7.0	Setosa
8.6	6.5	Versicolor
7.2	3.9	Versicolor
6.7	6.3	Setosa
8.6	4.0	Setosa
7.9	6.5	Virginica
7.4	4.4	Setosa
11.2	4.1	Virginica
7.3	3.8	Virginica
6.7	5.8	Virginica
10.4	6.6	Virginica
6.3	6.4	Virginica
8.5	7.6	Setosa
7.5	7.9	Versicolor
9.1	8.3	Setosa
10.1	4.0	Virginica
6.1	6.5	Setosa
9.4	3.8	Virginica
6.5	5.8	Versicolor
5.5	4.9	Setosa
10.2	3.5	Virginica
10.1	7.5	Versicolor
7.7	5.9	Virginica
10.2	4.3	Virginica
8.4	5.7	Setosa
9.3	4.9	Virginica
6.0	5.4	Versicolor
5.9	5.9	Setosa
8.4	4.0	Setosa
7.6	5.8	Setosa
10.3	2.3	Versicolor
6.3	2.5	Virginica
8.1	3.3	Virginica
5.4	6.9	Versicolor
9.4	6.4	Versicolor
8.7	3.7	Virginica
4.6	7.2	Setosa
7.8	3.6	Setosa
5.4	6.4	Setosa
5.4	7.1	Setosa
8.6	5.7	Setosa
