sepal.length	variety
5.6	Setosa
6.9	Versicolor
6.6	Versicolor
6.0	Setosa
6.1	Setosa
7.0	Versicolor
10.4	Virginica
10.0	Versicolor
5.1	Setosa
8.3	Setosa
11.4	Virginica
7.4	Setosa
7.7	Versicolor
6.9	Virginica
10.2	Versicolor
7.7	Versicolor
8.9	Virginica
9.8	Versicolor
7.8	Setosa
8.8	Virginica
7.1	Versicolor
11.2	Versicolor
6.1	Setosa
11.4	Virginica
6.8	Virginica
7.1	Versicolor
9.0	Versicolor
4.6	Setosa
6.3	Setosa
7.8	Virginica
6.7	Versicolor
6.9	Versicolor
7.6	Virginica
9.2	Virginica
11.2	Virginica
6.5	Versicolor
7.5	Versicolor
7.4	Setosa
10.2	Versicolor
10.8	Versicolor
8.1	Versicolor
8.0	Setosa
7.5	Setosa
10.6	Virginica
6.2	Virginica
5.8	Versicolor
10.5	Virginica
6.7	Versicolor
6.7	Virginica
10.4	Versicolor
6.7	Versicolor
10.4	Virginica
10.7	Virginica
6.2	Setosa
9.7	Setosa
6.8	Versicolor
8.0	Setosa
9.6	Virginica
7.6	Setosa
9.2	Versicolor
7.8	Virginica
9.0	Virginica
5.7	Versicolor
8.1	Versicolor
8.6	Versicolor
8.2	Setosa
7.7	Virginica
8.5	Versicolor
7.2	Virginica
9.6	Versicolor
7.1	Versicolor
6.8	Virginica
7.6	Versicolor
10.1	Versicolor
7.9	Setosa
8.1	Virginica
7.5	Setosa
6.1	Versicolor
7.9	Setosa
9.4	Setosa
9.4	Versicolor
6.9	Versicolor
10.0	Virginica
7.5	Virginica
8.9	Setosa
7.3	Setosa
9.5	Setosa
6.8	Versicolor
11.2	Virginica
7.8	Virginica
10.9	Virginica
8.2	Virginica
6.0	Setosa
8.3	Setosa
8.8	Setosa
8.5	Versicolor
6.4	Setosa
7.9	Setosa
8.2	Virginica
7.7	Setosa
7.4	Versicolor
6.0	Versicolor
8.4	Setosa
5.4	Setosa
5.1	Setosa
