petal.length	petal.width	variety
9.5	2.6	Virginica
3.1	3.1	Setosa
2.0	3.7	Setosa
5.8	4.6	Virginica
4.1	3.5	Versicolor
6.8	4.8	Virginica
3.7	3.9	Setosa
3.4	4.2	Setosa
8.0	5.5	Versicolor
5.5	2.8	Versicolor
8.4	3.2	Versicolor
5.6	0.7	Setosa
6.5	5.5	Virginica
5.4	2.8	Virginica
6.7	3.2	Versicolor
5.7	3.7	Versicolor
6.2	2.9	Versicolor
7.9	2.3	Virginica
8.0	4.9	Virginica
3.1	0.2	Setosa
6.7	5.5	Virginica
6.5	6.2	Versicolor
4.2	3.2	Setosa
4.1	1.3	Versicolor
1.6	2.4	Setosa
5.4	5.3	Versicolor
2.2	1.2	Setosa
2.9	2.7	Setosa
1.6	1.7	Setosa
1.4	2.3	Setosa
6.6	4.9	Virginica
6.8	3.3	Virginica
1.9	2.6	Setosa
4.9	5.5	Virginica
2.0	1.2	Setosa
8.1	3.9	Virginica
9.1	6.5	Virginica
6.5	3.3	Virginica
4.3	3.5	Versicolor
8.9	2.6	Virginica
7.5	5.0	Versicolor
5.4	2.4	Setosa
5.5	5.8	Versicolor
4.2	2.5	Versicolor
10.9	6.5	Virginica
6.1	4.9	Virginica
8.6	1.3	Versicolor
6.1	6.1	Versicolor
2.8	0.9	Setosa
7.4	2.8	Virginica
1.5	3.7	Setosa
5.7	4.6	Versicolor
2.6	2.6	Setosa
4.8	3.2	Setosa
6.1	1.9	Versicolor
7.5	5.5	Virginica
5.3	2.8	Versicolor
5.0	4.0	Versicolor
1.9	1.3	Setosa
9.8	5.7	Virginica
5.4	4.2	Versicolor
6.8	5.3	Versicolor
7.4	4.1	Virginica
4.8	4.3	Setosa
4.5	1.8	Versicolor
5.3	1.9	Virginica
6.1	2.3	Virginica
4.8	3.2	Setosa
5.0	4.4	Setosa
3.5	4.2	Setosa
9.1	1.5	Virginica
5.8	3.1	Versicolor
3.6	2.8	Versicolor
2.4	2.7	Setosa
6.0	2.7	Setosa
1.7	4.5	Setosa
3.0	1.4	Setosa
6.0	5.0	Versicolor
4.6	5.3	Versicolor
7.3	2.3	Virginica
9.8	2.3	Virginica
9.6	4.6	Virginica
5.9	1.8	Setosa
6.0	4.7	Setosa
5.8	3.7	Setosa
2.9	1.7	Setosa
4.9	0.2	Setosa
4.7	3.0	Versicolor
4.5	1.7	Virginica
9.6	4.4	Virginica
3.4	3.2	Setosa
6.7	5.2	Virginica
5.6	2.9	Virginica
4.8	0.3	Setosa
10.1	2.8	Virginica
6.6	4.8	Virginica
2.0	0.7	Setosa
6.8	4.5	Versicolor
9.5	6.3	Virginica
6.5	5.0	Virginica
10.1	2.7	Virginica
5.6	3.4	Virginica
4.9	6.0	Versicolor
7.5	2.5	Versicolor
3.4	4.7	Setosa
