petal.width	variety
2.1	Versicolor
3.7	Versicolor
2.7	Setosa
2.8	Virginica
1.5	Versicolor
3.3	Setosa
6.5	Virginica
0.7	Setosa
3.7	Setosa
4.9	Virginica
3.3	Versicolor
2.4	Versicolor
4.2	Setosa
5.0	Versicolor
3.7	Setosa
3.5	Virginica
4.4	Virginica
4.4	Setosa
5.0	Versicolor
1.4	Versicolor
4.6	Virginica
1.7	Setosa
6.2	Virginica
0.7	Setosa
4.7	Setosa
3.1	Virginica
5.8	Virginica
4.7	Setosa
4.8	Versicolor
4.3	Setosa
2.3	Setosa
2.4	Virginica
2.3	Versicolor
3.3	Versicolor
4.0	Virginica
0.9	Setosa
3.7	Virginica
1.8	Versicolor
5.8	Versicolor
2.5	Versicolor
6.3	Virginica
1.3	Versicolor
1.3	Versicolor
3.8	Virginica
2.5	Virginica
0.4	Setosa
1.2	Setosa
1.6	Versicolor
2.7	Setosa
0.7	Setosa
3.7	Setosa
3.5	Versicolor
3.3	Virginica
2.8	Virginica
4.0	Versicolor
1.0	Versicolor
1.8	Setosa
6.5	Virginica
4.8	Setosa
3.5	Virginica
5.7	Virginica
4.7	Setosa
7.0	Virginica
3.7	Versicolor
3.8	Versicolor
1.7	Versicolor
6.8	Virginica
4.9	Setosa
1.7	Versicolor
4.4	Setosa
6.1	Virginica
0.2	Setosa
5.8	Virginica
5.9	Virginica
5.0	Versicolor
5.4	Virginica
2.5	Virginica
0.1	Setosa
5.6	Virginica
4.8	Virginica
4.7	Setosa
3.0	Virginica
2.0	Versicolor
6.9	Virginica
3.5	Versicolor
2.2	Setosa
1.6	Setosa
1.2	Setosa
2.8	Virginica
4.9	Virginica
1.5	Versicolor
1.7	Versicolor
1.8	Virginica
0.2	Setosa
3.7	Virginica
3.1	Setosa
2.8	Virginica
4.1	Setosa
2.0	Versicolor
3.4	Virginica
5.1	Versicolor
6.6	Virginica
3.0	Versicolor
2.4	Versicolor
4.2	Setosa
