petal.length	petal.width	variety
6.8	2.0	Versicolor
8.7	2.0	Virginica
2.9	4.7	Setosa
4.2	3.4	Setosa
8.5	5.9	Virginica
9.7	3.3	Virginica
2.0	0.7	Setosa
7.1	5.0	Virginica
3.7	4.7	Setosa
7.2	2.5	Virginica
5.6	3.0	Versicolor
3.5	4.7	Setosa
5.0	2.7	Setosa
2.9	1.2	Setosa
3.9	1.7	Setosa
4.6	1.4	Versicolor
6.7	6.7	Virginica
7.0	4.5	Versicolor
4.1	2.2	Setosa
5.7	1.5	Setosa
5.6	5.3	Versicolor
8.8	2.4	Virginica
9.1	6.7	Virginica
4.3	2.3	Versicolor
7.4	3.8	Virginica
5.7	5.8	Versicolor
5.2	1.7	Versicolor
9.6	5.5	Virginica
5.9	4.3	Setosa
2.2	3.7	Setosa
4.2	3.0	Versicolor
5.1	1.8	Versicolor
8.1	4.4	Virginica
8.5	3.8	Versicolor
5.9	4.2	Setosa
6.9	2.5	Virginica
7.2	5.0	Versicolor
2.6	2.1	Setosa
5.8	0.3	Setosa
9.6	2.3	Virginica
6.1	2.1	Versicolor
4.5	6.0	Versicolor
9.5	3.6	Virginica
4.7	5.1	Versicolor
1.2	1.7	Setosa
5.4	3.8	Virginica
5.7	4.8	Virginica
4.0	1.4	Setosa
6.0	5.3	Virginica
4.0	4.4	Setosa
4.6	1.8	Versicolor
4.9	3.2	Versicolor
10.0	5.8	Virginica
9.3	2.8	Virginica
5.4	4.2	Setosa
7.9	5.8	Virginica
3.5	4.1	Setosa
7.7	3.5	Versicolor
8.0	5.0	Virginica
9.6	4.9	Virginica
6.0	3.5	Virginica
6.5	4.8	Versicolor
9.3	5.3	Virginica
6.9	2.3	Virginica
7.8	4.9	Versicolor
8.6	6.0	Versicolor
5.7	7.0	Virginica
9.2	5.9	Versicolor
6.5	4.0	Versicolor
4.0	2.7	Setosa
5.6	4.6	Virginica
6.5	5.7	Versicolor
7.0	2.5	Versicolor
4.4	5.4	Versicolor
6.5	6.0	Versicolor
4.4	1.4	Setosa
3.5	2.3	Setosa
1.9	3.2	Setosa
5.6	2.9	Virginica
1.9	1.1	Setosa
9.0	4.8	Virginica
8.6	3.6	Virginica
10.8	4.8	Virginica
2.8	1.8	Setosa
5.8	0.4	Setosa
8.5	3.3	Versicolor
1.8	0.7	Setosa
8.0	1.8	Versicolor
6.5	1.5	Virginica
10.2	3.1	Virginica
7.6	3.9	Virginica
2.3	0.2	Setosa
5.9	2.6	Setosa
5.2	5.8	Versicolor
6.3	1.8	Versicolor
2.1	1.7	Setosa
7.0	2.6	Versicolor
4.2	0.8	Setosa
3.3	0.2	Setosa
5.9	0.7	Setosa
3.5	3.2	Setosa
3.4	0.7	Setosa
7.8	2.8	Virginica
4.1	3.9	Setosa
5.9	2.3	Setosa
