sepal.length	sepal.width	petal.length	variety
7.7	3.7	10.0	Virginica
8.8	7.4	8.1	Virginica
9.7	4.6	8.1	Virginica
8.0	3.5	9.8	Virginica
7.5	3.7	8.6	Virginica
7.1	4.9	5.4	Setosa
8.8	7.1	2.1	Setosa
6.7	5.8	4.6	Versicolor
7.9	4.5	5.6	Virginica
6.9	3.5	5.9	Setosa
7.0	5.5	7.0	Virginica
5.9	7.4	2.3	Setosa
8.5	3.8	1.4	Setosa
9.8	3.1	4.5	Versicolor
8.7	3.0	7.5	Versicolor
5.1	6.5	5.5	Versicolor
9.2	5.0	5.7	Virginica
7.3	3.2	5.1	Versicolor
4.6	5.1	1.5	Setosa
9.3	7.0	3.2	Setosa
8.3	3.7	8.9	Virginica
5.6	4.1	1.5	Setosa
9.3	4.4	6.1	Setosa
9.5	4.0	2.8	Setosa
8.0	3.5	8.2	Virginica
9.9	3.2	8.0	Versicolor
8.9	6.7	7.8	Virginica
9.5	5.6	4.4	Setosa
5.0	3.0	5.6	Setosa
9.8	7.2	4.4	Versicolor
10.1	2.5	8.4	Versicolor
7.0	4.2	4.0	Versicolor
10.1	4.5	10.4	Virginica
10.2	4.3	11.2	Virginica
11.2	4.1	9.6	Virginica
8.7	6.5	9.1	Virginica
5.5	4.8	7.3	Versicolor
6.9	7.2	2.8	Setosa
6.4	6.4	1.4	Setosa
8.3	7.5	1.6	Setosa
10.9	6.8	6.9	Virginica
8.7	6.3	9.7	Virginica
7.5	6.9	4.0	Setosa
10.9	4.1	5.9	Virginica
6.5	2.5	7.0	Versicolor
7.2	3.7	2.3	Setosa
9.4	5.0	9.0	Versicolor
7.6	7.0	4.4	Setosa
6.1	3.8	3.4	Setosa
11.4	6.7	6.2	Virginica
5.1	7.3	6.2	Setosa
6.6	4.0	8.4	Virginica
5.4	4.0	9.0	Virginica
9.1	2.8	8.5	Versicolor
10.4	6.3	8.1	Virginica
9.4	4.2	8.8	Virginica
7.4	3.7	9.3	Versicolor
6.3	4.5	2.9	Setosa
12.2	4.1	8.9	Virginica
8.3	3.5	4.9	Versicolor
9.0	4.7	9.6	Versicolor
9.4	6.4	7.8	Versicolor
7.2	4.5	5.0	Setosa
10.2	6.4	8.3	Versicolor
8.7	5.6	4.5	Setosa
9.6	7.0	7.6	Versicolor
7.6	3.4	5.6	Versicolor
6.6	5.8	3.1	Setosa
9.2	7.6	8.7	Versicolor
8.5	4.3	3.3	Setosa
6.9	5.1	6.5	Virginica
8.2	5.4	4.4	Setosa
10.3	5.2	6.9	Virginica
8.6	7.9	4.0	Setosa
6.1	3.8	4.9	Virginica
5.9	6.2	3.0	Setosa
5.5	4.2	2.9	Setosa
7.3	5.2	6.6	Virginica
11.4	3.6	7.6	Virginica
5.7	3.6	5.5	Versicolor
5.7	6.0	5.7	Versicolor
10.3	4.4	10.3	Virginica
8.0	2.4	4.3	Versicolor
6.7	5.8	7.7	Virginica
8.1	3.3	7.7	Versicolor
9.4	5.1	4.5	Setosa
7.2	3.8	6.7	Virginica
10.3	6.5	6.5	Virginica
4.9	5.6	2.5	Setosa
8.7	5.5	6.3	Virginica
6.8	6.8	8.7	Versicolor
9.9	3.9	1.7	Setosa
5.4	4.0	3.8	Setosa
6.6	5.4	7.1	Versicolor
10.6	3.0	4.6	Versicolor
11.2	5.5	8.8	Virginica
10.2	3.5	7.0	Virginica
8.6	3.7	3.5	Setosa
8.0	3.6	8.9	Versicolor
11.6	5.5	9.1	Virginica
7.3	6.4	3.9	Setosa
8.6	5.6	8.1	Virginica
10.1	7.0	5.0	Versicolor
7.5	6.3	8.1	Versicolor
8.5	7.7	1.2	Setosa
