sepal.length	variety
8.5	Versicolor
7.4	Versicolor
7.6	Versicolor
8.7	Versicolor
7.4	Setosa
9.6	Versicolor
7.3	Virginica
9.4	Setosa
11.2	Virginica
9.7	Versicolor
5.2	Setosa
8.0	Versicolor
8.1	Versicolor
7.8	Virginica
8.7	Versicolor
8.0	Setosa
8.3	Versicolor
8.0	Setosa
9.8	Versicolor
5.5	Versicolor
7.9	Virginica
7.1	Setosa
8.5	Virginica
6.8	Versicolor
8.6	Versicolor
9.0	Virginica
10.2	Virginica
6.3	Versicolor
6.7	Setosa
8.9	Virginica
6.0	Setosa
8.9	Virginica
8.8	Virginica
7.1	Versicolor
7.4	Setosa
8.9	Virginica
8.3	Versicolor
8.5	Virginica
6.3	Setosa
11.7	Virginica
8.5	Versicolor
8.9	Versicolor
8.6	Setosa
7.3	Virginica
8.8	Setosa
9.5	Setosa
7.6	Virginica
5.9	Setosa
4.9	Setosa
9.8	Versicolor
9.5	Virginica
10.7	Versicolor
9.4	Versicolor
6.9	Setosa
7.6	Virginica
8.2	Versicolor
7.2	Setosa
5.5	Setosa
4.8	Setosa
6.8	Virginica
9.8	Virginica
7.7	Versicolor
8.5	Setosa
8.1	Versicolor
5.7	Versicolor
10.2	Versicolor
7.0	Virginica
7.1	Setosa
8.2	Versicolor
7.3	Versicolor
8.9	Setosa
9.3	Virginica
9.4	Setosa
6.9	Setosa
5.1	Setosa
10.1	Versicolor
9.4	Versicolor
10.3	Virginica
6.4	Setosa
9.5	Setosa
9.1	Versicolor
7.3	Setosa
9.6	Versicolor
6.1	Setosa
8.8	Virginica
6.9	Virginica
5.4	Virginica
9.1	Setosa
5.9	Setosa
8.5	Setosa
7.2	Setosa
5.7	Versicolor
5.1	Setosa
9.0	Versicolor
10.7	Virginica
8.5	Versicolor
10.4	Virginica
8.2	Virginica
10.7	Virginica
9.6	Virginica
9.4	Versicolor
6.0	Setosa
7.3	Virginica
10.2	Virginica
10.4	Versicolor
