sepal.length	sepal.width	petal.length	variety
8.0	5.0	5.5	Virginica
7.6	6.3	1.6	Setosa
9.8	7.1	6.0	Versicolor
8.7	7.0	8.6	Virginica
9.7	6.5	2.0	Setosa
7.9	3.8	10.6	Virginica
6.4	5.9	2.5	Setosa
9.4	7.6	7.9	Virginica
8.6	5.3	5.2	Versicolor
9.1	5.0	5.1	Versicolor
9.5	4.7	5.1	Versicolor
6.1	3.9	5.5	Setosa
11.4	5.2	10.2	Virginica
6.0	2.9	4.8	Versicolor
9.9	6.4	2.7	Setosa
9.8	8.5	2.2	Setosa
9.3	4.9	6.3	Virginica
6.8	7.9	7.6	Virginica
9.0	3.0	6.5	Versicolor
10.1	2.9	9.2	Versicolor
10.4	3.2	6.3	Virginica
10.7	3.4	8.9	Virginica
7.9	8.1	2.9	Setosa
9.7	5.3	8.7	Virginica
5.0	7.4	6.0	Setosa
7.7	3.7	3.3	Setosa
8.0	6.0	1.3	Setosa
7.4	7.3	8.6	Virginica
10.6	3.5	6.6	Virginica
8.0	5.9	4.1	Setosa
9.2	4.8	10.2	Virginica
9.2	5.0	6.7	Versicolor
5.5	4.8	4.8	Setosa
8.8	5.7	4.1	Versicolor
7.1	6.0	6.4	Versicolor
8.3	6.8	8.1	Virginica
5.1	7.2	2.0	Setosa
6.5	4.6	2.9	Setosa
5.8	3.7	6.1	Virginica
9.6	6.0	8.9	Virginica
8.8	3.3	5.2	Versicolor
10.2	2.8	7.7	Virginica
9.7	4.4	4.2	Versicolor
7.0	4.5	7.3	Virginica
9.7	5.2	5.5	Versicolor
9.5	4.0	9.7	Virginica
7.1	2.5	6.0	Versicolor
7.2	3.5	8.3	Virginica
6.4	3.0	3.4	Setosa
6.7	7.3	9.3	Virginica
4.7	6.7	4.1	Setosa
9.3	7.4	4.1	Setosa
8.7	4.8	4.7	Setosa
8.6	4.2	4.9	Setosa
10.0	3.0	10.3	Virginica
10.8	6.5	8.0	Virginica
7.5	4.2	6.1	Virginica
6.0	5.8	4.5	Versicolor
9.0	6.0	5.6	Setosa
5.5	3.9	4.2	Versicolor
8.8	5.3	7.6	Virginica
7.9	5.0	5.8	Setosa
9.2	5.0	6.5	Versicolor
7.1	6.8	2.5	Setosa
9.4	6.9	3.2	Setosa
10.6	6.1	5.6	Virginica
9.9	6.0	8.5	Versicolor
8.4	3.6	3.0	Setosa
9.4	4.0	7.2	Versicolor
10.9	3.1	8.0	Virginica
7.7	7.4	6.0	Setosa
8.6	6.0	10.4	Virginica
8.9	6.0	4.5	Virginica
10.0	5.7	5.0	Virginica
11.3	7.2	8.9	Virginica
11.2	3.6	7.9	Versicolor
9.9	5.2	4.5	Versicolor
8.0	7.2	1.9	Setosa
6.5	3.2	7.0	Versicolor
10.9	6.1	6.6	Virginica
7.5	5.0	4.6	Setosa
7.6	6.9	1.4	Setosa
7.0	7.7	8.7	Versicolor
11.2	5.1	9.2	Versicolor
5.3	3.0	3.4	Setosa
9.8	5.3	6.3	Versicolor
8.7	6.3	8.2	Virginica
12.2	5.6	9.4	Virginica
8.4	4.7	7.8	Versicolor
7.2	3.6	5.0	Versicolor
7.7	6.1	2.0	Setosa
10.1	3.5	8.0	Versicolor
6.8	7.9	3.4	Setosa
9.5	4.3	4.3	Versicolor
7.0	6.1	4.9	Versicolor
5.6	6.5	2.9	Setosa
10.8	5.3	4.4	Versicolor
10.3	6.7	6.1	Virginica
6.3	4.9	6.6	Virginica
10.0	6.9	9.0	Versicolor
8.2	5.3	6.1	Versicolor
5.3	6.2	1.5	Setosa
10.5	4.9	6.5	Versicolor
8.2	2.5	9.0	Virginica
11.2	6.2	6.5	Virginica
