sepal.length	variety
7.0	Setosa
5.0	Versicolor
7.3	Setosa
8.6	Setosa
10.4	Virginica
8.1	Versicolor
5.7	Setosa
10.7	Virginica
8.1	Setosa
9.2	Virginica
9.1	Virginica
7.8	Versicolor
6.7	Versicolor
8.8	Setosa
8.3	Virginica
8.1	Versicolor
10.8	Virginica
7.4	Setosa
8.7	Virginica
8.9	Setosa
7.2	Virginica
7.0	Versicolor
9.3	Virginica
10.0	Versicolor
9.0	Setosa
8.5	Versicolor
7.1	Setosa
10.4	Versicolor
7.4	Virginica
5.5	Setosa
6.7	Versicolor
6.9	Virginica
6.2	Virginica
8.9	Setosa
7.3	Virginica
6.6	Setosa
7.7	Versicolor
9.3	Virginica
8.3	Virginica
9.2	Setosa
7.2	Setosa
8.0	Versicolor
9.7	Virginica
8.3	Virginica
6.4	Setosa
10.3	Setosa
10.0	Setosa
9.0	Virginica
10.5	Virginica
9.6	Versicolor
6.0	Versicolor
6.5	Setosa
9.9	Virginica
5.9	Versicolor
5.9	Versicolor
6.0	Setosa
9.6	Versicolor
8.0	Virginica
10.8	Virginica
6.5	Setosa
6.9	Setosa
5.4	Setosa
5.4	Virginica
8.1	Setosa
8.2	Virginica
7.0	Setosa
10.9	Virginica
7.0	Versicolor
10.9	Virginica
8.7	Versicolor
6.1	Setosa
9.6	Virginica
10.2	Virginica
10.2	Versicolor
6.4	Setosa
10.0	Versicolor
7.0	Setosa
8.0	Setosa
7.2	Setosa
6.2	Versicolor
9.6	Versicolor
9.1	Versicolor
7.7	Setosa
9.8	Versicolor
6.4	Versicolor
6.6	Setosa
9.2	Versicolor
8.0	Virginica
7.3	Setosa
8.9	Setosa
7.6	Versicolor
9.7	Versicolor
10.7	Virginica
10.2	Versicolor
8.5	Versicolor
9.6	Virginica
7.5	Versicolor
8.7	Virginica
10.7	Virginica
9.8	Virginica
9.5	Setosa
11.2	Versicolor
9.1	Versicolor
8.0	Versicolor
8.9	Virginica
