petal.length	petal.width	variety
8.2	6.0	Versicolor
9.1	6.4	Virginica
6.3	5.3	Virginica
3.0	0.9	Setosa
6.8	1.0	Versicolor
4.2	3.3	Versicolor
9.3	5.1	Virginica
5.0	3.0	Versicolor
4.5	4.0	Versicolor
8.1	1.8	Virginica
1.6	2.9	Setosa
5.0	5.5	Versicolor
2.5	4.1	Setosa
7.6	4.1	Versicolor
6.0	4.2	Setosa
10.2	2.6	Virginica
2.0	3.7	Setosa
5.6	5.3	Virginica
3.0	2.7	Setosa
6.6	6.7	Virginica
7.8	5.3	Versicolor
7.5	5.3	Versicolor
5.9	4.9	Setosa
6.2	2.6	Versicolor
3.4	1.2	Setosa
5.0	4.7	Setosa
2.8	0.2	Setosa
3.7	3.8	Setosa
5.2	1.0	Setosa
1.4	4.8	Setosa
4.4	2.2	Setosa
7.2	3.2	Virginica
6.2	3.0	Virginica
4.4	3.3	Setosa
8.5	6.3	Virginica
8.0	1.8	Virginica
3.6	4.6	Setosa
5.4	5.0	Virginica
9.4	3.5	Virginica
5.4	4.5	Versicolor
3.4	0.1	Setosa
1.9	3.7	Setosa
5.7	3.9	Setosa
3.6	4.7	Setosa
9.0	5.2	Versicolor
7.3	4.8	Virginica
7.6	5.0	Virginica
4.7	3.9	Versicolor
1.7	2.7	Setosa
4.5	5.8	Versicolor
7.8	2.8	Versicolor
2.5	2.7	Setosa
7.6	1.9	Virginica
3.6	4.2	Setosa
8.5	5.0	Versicolor
10.1	4.6	Virginica
8.4	4.8	Virginica
7.8	1.6	Versicolor
5.5	4.2	Virginica
1.9	3.7	Setosa
5.6	4.3	Versicolor
9.9	2.1	Virginica
3.0	4.6	Setosa
8.4	6.8	Virginica
6.1	1.0	Versicolor
6.3	5.8	Versicolor
3.5	2.7	Setosa
9.1	5.3	Virginica
1.9	0.7	Setosa
2.8	0.7	Setosa
7.5	3.6	Versicolor
7.9	4.8	Versicolor
8.8	6.3	Virginica
5.7	4.2	Setosa
2.7	4.2	Setosa
7.5	5.3	Versicolor
4.6	1.1	Setosa
9.4	5.8	Virginica
4.1	2.2	Setosa
5.7	1.0	Versicolor
4.0	2.7	Setosa
7.0	2.5	Virginica
6.4	2.4	Versicolor
4.8	4.3	Virginica
5.7	1.4	Versicolor
7.6	4.9	Virginica
7.2	4.7	Versicolor
10.6	4.3	Virginica
1.6	0.7	Setosa
3.5	3.9	Setosa
9.3	5.2	Virginica
5.1	4.5	Versicolor
5.5	5.0	Versicolor
3.3	3.8	Setosa
3.9	3.7	Setosa
1.3	4.8	Setosa
3.8	4.2	Setosa
7.2	2.8	Virginica
9.5	4.4	Virginica
9.6	2.4	Virginica
7.6	6.0	Virginica
4.9	0.3	Setosa
5.2	2.3	Versicolor
9.5	4.0	Virginica
7.4	2.2	Versicolor
