sepal.length	sepal.width	petal.length	variety
9.9	4.7	9.3	Virginica
9.3	6.9	10.3	Virginica
9.8	2.8	5.8	Versicolor
9.5	7.2	8.1	Versicolor
8.0	5.5	3.1	Setosa
8.5	6.4	2.6	Setosa
6.2	3.4	7.2	Versicolor
7.9	5.5	4.3	Setosa
8.0	2.5	3.5	Versicolor
10.1	3.5	6.4	Versicolor
8.8	7.0	5.5	Virginica
7.0	4.1	4.4	Versicolor
8.7	7.8	6.7	Virginica
9.5	6.4	4.5	Versicolor
5.7	4.5	7.2	Versicolor
10.7	4.6	9.2	Versicolor
6.5	7.5	9.8	Virginica
6.0	5.7	5.0	Virginica
9.2	5.2	5.6	Setosa
11.9	5.8	7.6	Virginica
8.9	6.0	8.1	Virginica
10.2	5.7	4.5	Versicolor
9.4	5.6	4.0	Setosa
8.2	3.2	7.9	Versicolor
6.3	3.2	5.1	Virginica
6.8	3.9	1.6	Setosa
11.7	7.1	10.1	Virginica
10.6	4.3	5.0	Versicolor
7.4	6.9	1.8	Setosa
7.9	5.7	5.8	Virginica
9.4	3.5	6.5	Virginica
5.8	4.8	6.1	Virginica
9.3	4.6	4.1	Setosa
10.8	3.3	6.0	Virginica
5.5	2.8	3.3	Setosa
9.4	3.9	5.0	Setosa
6.7	6.5	6.8	Virginica
8.8	3.2	3.9	Versicolor
8.4	6.2	2.3	Setosa
6.8	2.3	8.9	Versicolor
5.2	7.9	4.4	Setosa
6.6	7.4	4.7	Versicolor
8.9	7.4	5.7	Setosa
9.4	6.0	8.2	Versicolor
8.2	3.0	8.5	Versicolor
7.4	6.7	7.7	Virginica
6.5	2.9	6.8	Versicolor
9.0	7.5	5.1	Setosa
4.6	3.4	3.4	Setosa
9.6	4.4	7.6	Versicolor
9.6	4.5	1.9	Setosa
7.6	6.8	3.0	Setosa
9.4	7.0	7.0	Versicolor
8.6	3.0	9.1	Virginica
11.2	5.8	9.7	Virginica
10.7	4.1	8.4	Versicolor
10.1	5.5	9.0	Versicolor
8.8	6.0	1.2	Setosa
7.1	5.0	7.5	Versicolor
10.7	7.3	10.2	Virginica
7.1	6.2	4.0	Setosa
7.5	5.3	5.5	Versicolor
8.9	4.7	3.5	Setosa
6.1	7.2	2.4	Setosa
6.6	3.1	5.5	Setosa
8.3	6.7	7.4	Virginica
8.4	4.6	1.4	Setosa
8.0	3.9	8.5	Versicolor
8.6	7.3	7.9	Virginica
7.1	5.8	4.7	Setosa
6.6	8.3	3.9	Setosa
7.4	5.6	9.6	Virginica
9.3	3.4	7.1	Virginica
6.1	4.4	4.0	Setosa
5.7	5.8	7.1	Versicolor
9.4	4.8	8.6	Virginica
9.7	5.9	8.3	Versicolor
7.7	6.7	5.8	Setosa
6.6	6.8	5.1	Setosa
7.8	3.9	5.6	Virginica
9.2	4.6	3.5	Versicolor
8.9	6.9	2.4	Setosa
6.1	6.4	5.6	Versicolor
8.8	4.0	8.4	Versicolor
8.0	7.0	2.3	Setosa
9.1	6.5	9.9	Virginica
9.0	7.4	2.5	Setosa
9.1	7.3	8.7	Versicolor
10.7	5.7	10.5	Virginica
7.8	3.7	8.6	Virginica
5.8	6.5	2.9	Setosa
10.1	3.2	5.7	Versicolor
7.5	7.7	4.9	Setosa
5.7	6.3	7.5	Versicolor
5.9	6.1	4.0	Setosa
7.8	5.9	5.9	Setosa
9.2	3.0	6.7	Virginica
5.5	3.3	2.4	Setosa
8.6	4.5	3.4	Setosa
8.3	6.5	1.1	Setosa
12.4	4.8	8.9	Virginica
8.7	4.5	9.0	Virginica
8.0	4.3	7.1	Versicolor
9.1	6.1	1.0	Setosa
7.7	4.1	9.4	Virginica
