sepal.length	variety
6.0	Versicolor
6.8	Setosa
9.3	Virginica
7.4	Virginica
6.7	Virginica
8.6	Virginica
6.9	Versicolor
6.3	Virginica
9.4	Virginica
5.5	Setosa
6.0	Virginica
6.0	Versicolor
10.3	Virginica
7.1	Setosa
10.0	Versicolor
10.4	Virginica
7.2	Virginica
6.8	Versicolor
7.0	Versicolor
9.9	Setosa
8.1	Setosa
10.5	Virginica
8.8	Versicolor
7.2	Versicolor
7.9	Virginica
7.0	Versicolor
8.0	Setosa
7.4	Versicolor
8.8	Setosa
8.4	Setosa
8.1	Setosa
5.6	Setosa
11.2	Versicolor
5.3	Setosa
9.3	Virginica
7.9	Virginica
9.6	Virginica
9.5	Versicolor
8.9	Versicolor
8.0	Setosa
8.1	Versicolor
7.2	Setosa
8.7	Versicolor
6.6	Setosa
8.0	Setosa
9.7	Setosa
9.0	Virginica
10.5	Versicolor
11.1	Versicolor
5.6	Versicolor
7.6	Setosa
8.9	Setosa
10.3	Virginica
10.1	Versicolor
8.7	Virginica
8.8	Setosa
10.7	Versicolor
8.0	Setosa
10.8	Virginica
11.0	Virginica
11.9	Virginica
8.1	Virginica
4.6	Setosa
6.9	Setosa
8.0	Versicolor
6.9	Setosa
5.6	Setosa
10.1	Virginica
8.4	Setosa
6.4	Virginica
7.2	Virginica
10.4	Virginica
6.3	Setosa
6.9	Setosa
9.5	Virginica
4.8	Setosa
9.8	Versicolor
7.7	Versicolor
5.0	Setosa
9.1	Versicolor
6.4	Setosa
10.1	Versicolor
10.7	Virginica
7.0	Versicolor
8.7	Setosa
9.0	Setosa
7.7	Virginica
7.2	Virginica
9.6	Versicolor
6.1	Setosa
9.0	Setosa
5.6	Versicolor
5.9	Setosa
7.3	Versicolor
8.3	Virginica
7.9	Virginica
7.7	Virginica
7.2	Versicolor
9.5	Versicolor
7.7	Versicolor
9.2	Virginica
8.7	Virginica
7.3	Virginica
8.5	Versicolor
5.5	Setosa
