petal.length	variety
4.6	Setosa
7.6	Versicolor
6.3	Virginica
5.4	Versicolor
4.2	Versicolor
5.8	Setosa
6.6	Virginica
4.7	Versicolor
6.9	Virginica
4.7	Versicolor
8.5	Virginica
4.9	Setosa
1.5	Setosa
7.6	Versicolor
4.5	Versicolor
7.6	Virginica
4.5	Setosa
7.5	Versicolor
4.9	Setosa
6.3	Versicolor
5.5	Setosa
8.5	Versicolor
6.5	Versicolor
7.9	Virginica
5.0	Setosa
8.3	Versicolor
7.1	Virginica
1.5	Setosa
5.8	Setosa
9.2	Versicolor
9.1	Versicolor
1.4	Setosa
6.4	Versicolor
5.9	Setosa
2.0	Setosa
7.9	Virginica
5.7	Setosa
8.7	Versicolor
6.5	Virginica
6.2	Virginica
6.6	Virginica
8.1	Virginica
8.8	Versicolor
6.2	Versicolor
9.7	Virginica
5.9	Versicolor
3.3	Setosa
9.6	Virginica
4.4	Versicolor
6.8	Versicolor
6.6	Versicolor
3.6	Setosa
1.9	Setosa
5.7	Versicolor
1.6	Setosa
5.4	Versicolor
7.5	Virginica
7.9	Versicolor
10.0	Virginica
5.9	Setosa
1.4	Setosa
9.2	Virginica
8.6	Virginica
6.9	Virginica
8.2	Versicolor
7.2	Virginica
3.1	Setosa
5.9	Virginica
2.5	Setosa
7.1	Virginica
8.8	Virginica
4.5	Versicolor
9.9	Virginica
6.0	Versicolor
7.6	Versicolor
5.3	Virginica
4.1	Versicolor
7.8	Versicolor
7.9	Virginica
4.0	Setosa
7.5	Versicolor
10.9	Virginica
9.1	Virginica
6.4	Virginica
2.4	Setosa
6.8	Versicolor
7.0	Versicolor
2.8	Setosa
6.6	Virginica
5.4	Versicolor
4.7	Setosa
6.0	Setosa
6.1	Virginica
9.6	Virginica
4.5	Setosa
6.6	Virginica
5.0	Setosa
3.9	Setosa
7.3	Virginica
2.4	Setosa
4.4	Versicolor
6.3	Virginica
8.7	Versicolor
3.6	Setosa
2.8	Setosa
