petal.length	variety
9.0	Versicolor
3.9	Setosa
2.4	Setosa
6.6	Versicolor
7.5	Versicolor
6.7	Virginica
5.8	Setosa
1.7	Setosa
9.6	Virginica
4.9	Versicolor
8.6	Virginica
6.0	Setosa
7.4	Virginica
4.8	Setosa
4.5	Versicolor
8.9	Virginica
9.4	Virginica
5.5	Virginica
3.3	Setosa
5.1	Versicolor
5.3	Virginica
8.2	Versicolor
5.9	Virginica
3.0	Setosa
6.4	Virginica
4.4	Setosa
7.4	Versicolor
7.6	Virginica
7.6	Virginica
2.3	Setosa
7.6	Virginica
7.3	Versicolor
4.4	Versicolor
9.7	Virginica
5.8	Versicolor
9.6	Virginica
7.0	Virginica
5.7	Versicolor
8.0	Versicolor
4.0	Versicolor
6.6	Virginica
7.8	Virginica
5.3	Virginica
6.1	Virginica
3.2	Setosa
6.1	Virginica
6.7	Versicolor
9.2	Virginica
5.0	Versicolor
5.1	Setosa
10.2	Virginica
6.5	Versicolor
1.5	Setosa
8.0	Versicolor
5.4	Versicolor
5.0	Versicolor
6.6	Versicolor
9.7	Virginica
2.2	Setosa
8.4	Versicolor
7.5	Virginica
5.4	Setosa
8.7	Versicolor
5.3	Versicolor
4.6	Setosa
9.4	Versicolor
6.2	Versicolor
6.0	Virginica
7.1	Versicolor
1.4	Setosa
4.3	Versicolor
4.4	Setosa
1.6	Setosa
1.6	Setosa
8.8	Virginica
7.6	Versicolor
4.5	Setosa
7.6	Virginica
1.4	Setosa
8.1	Virginica
6.7	Virginica
5.3	Virginica
5.1	Setosa
1.8	Setosa
1.6	Setosa
7.3	Virginica
6.0	Virginica
1.5	Setosa
1.4	Setosa
6.8	Versicolor
4.9	Setosa
1.9	Setosa
1.5	Setosa
3.1	Setosa
4.5	Versicolor
5.9	Setosa
5.8	Setosa
5.0	Versicolor
3.1	Setosa
4.9	Versicolor
2.0	Setosa
5.7	Setosa
5.2	Versicolor
5.4	Versicolor
3.9	Versicolor
