petal.length	petal.width	variety
5.2	0.4	Setosa
7.5	2.5	Versicolor
11.1	2.6	Virginica
3.0	2.2	Setosa
6.1	1.2	Setosa
5.8	5.8	Virginica
1.1	0.1	Setosa
7.0	2.0	Virginica
1.5	1.7	Setosa
5.1	5.8	Virginica
8.2	4.7	Versicolor
6.6	3.0	Virginica
6.2	4.0	Setosa
5.0	2.0	Versicolor
4.2	4.5	Versicolor
4.5	3.6	Setosa
3.9	1.9	Setosa
8.3	4.3	Virginica
4.9	2.7	Versicolor
4.9	2.3	Setosa
6.5	3.9	Virginica
5.4	2.1	Versicolor
7.1	4.3	Virginica
7.2	2.1	Versicolor
6.9	6.3	Virginica
9.6	3.8	Virginica
8.8	6.4	Virginica
7.7	1.2	Versicolor
8.1	1.4	Versicolor
4.0	4.4	Setosa
7.7	5.7	Virginica
8.5	4.3	Virginica
6.9	3.5	Versicolor
10.3	5.8	Virginica
5.6	3.0	Versicolor
5.3	1.3	Setosa
6.0	0.7	Setosa
6.5	5.8	Versicolor
3.0	0.3	Setosa
4.9	2.7	Setosa
6.0	6.3	Virginica
11.4	2.8	Virginica
6.0	1.3	Versicolor
9.7	3.8	Virginica
5.4	2.9	Versicolor
5.6	2.2	Setosa
8.2	3.5	Virginica
9.1	4.4	Virginica
8.6	4.4	Virginica
6.6	2.8	Versicolor
5.1	1.9	Setosa
5.7	3.2	Setosa
4.4	2.7	Setosa
5.0	3.6	Versicolor
10.4	2.5	Virginica
8.0	3.2	Versicolor
7.3	1.8	Versicolor
5.6	1.2	Setosa
4.1	1.3	Versicolor
7.4	4.4	Versicolor
9.4	3.3	Virginica
7.3	5.6	Versicolor
6.8	3.4	Versicolor
1.5	3.2	Setosa
9.0	3.7	Virginica
5.9	3.7	Setosa
8.2	3.5	Virginica
9.3	5.8	Virginica
8.9	2.8	Versicolor
6.3	6.3	Virginica
3.5	4.4	Setosa
1.8	3.9	Setosa
7.3	3.0	Versicolor
6.1	6.2	Virginica
7.1	2.6	Versicolor
8.7	3.3	Virginica
8.5	5.5	Virginica
8.4	5.5	Versicolor
5.4	4.3	Virginica
2.4	4.8	Setosa
6.3	5.2	Virginica
2.0	0.9	Setosa
4.7	1.3	Versicolor
5.8	3.2	Setosa
7.9	1.9	Versicolor
1.3	3.8	Setosa
1.3	4.7	Setosa
7.1	5.1	Virginica
3.1	1.6	Setosa
5.0	1.5	Versicolor
8.1	2.0	Virginica
6.2	3.0	Versicolor
4.8	4.2	Setosa
4.5	0.1	Setosa
9.1	5.9	Virginica
6.7	5.4	Versicolor
6.8	4.1	Virginica
6.9	5.1	Virginica
5.1	1.8	Versicolor
6.1	5.8	Virginica
4.8	2.7	Setosa
1.5	2.2	Setosa
5.9	2.2	Setosa
5.0	4.0	Versicolor
7.6	2.9	Virginica
