sepal.width	petal.length	petal.width	variety
7.4	10.1	2.4	Virginica
7.4	2.4	3.7	Setosa
5.4	1.4	2.8	Setosa
3.5	6.4	1.5	Versicolor
7.3	7.7	6.1	Virginica
2.9	4.2	3.8	Versicolor
5.7	7.1	6.4	Virginica
7.6	5.5	4.7	Setosa
3.0	6.2	3.7	Versicolor
7.0	6.9	5.8	Virginica
5.4	2.0	2.7	Setosa
6.6	4.9	2.7	Versicolor
5.0	5.6	2.2	Setosa
7.6	7.9	2.4	Versicolor
4.2	9.0	3.0	Versicolor
7.6	9.4	2.0	Versicolor
5.0	2.3	3.2	Setosa
5.4	7.4	3.8	Virginica
2.4	6.3	5.0	Versicolor
6.0	3.0	0.2	Setosa
5.9	6.8	2.3	Versicolor
4.3	6.4	3.5	Virginica
3.3	4.2	3.5	Setosa
5.4	4.0	1.7	Setosa
3.7	5.5	3.5	Virginica
5.2	5.3	3.7	Setosa
7.0	3.7	4.2	Setosa
6.4	5.8	5.8	Versicolor
5.6	9.0	5.8	Virginica
6.1	7.0	1.7	Versicolor
5.7	9.4	2.8	Virginica
7.9	2.3	0.9	Setosa
5.5	2.6	3.1	Setosa
4.5	5.4	4.8	Setosa
3.8	2.7	1.8	Setosa
2.8	7.8	1.4	Versicolor
3.9	4.9	3.7	Setosa
4.1	5.0	0.2	Setosa
3.7	4.7	0.7	Setosa
4.5	7.3	2.8	Virginica
4.1	5.9	4.6	Virginica
7.2	3.3	0.7	Setosa
3.2	2.6	4.7	Setosa
5.2	1.5	4.9	Setosa
7.1	5.6	4.9	Virginica
7.2	5.8	2.8	Virginica
4.2	7.5	5.0	Versicolor
5.7	1.9	0.2	Setosa
7.0	7.5	1.5	Versicolor
6.2	9.4	6.3	Virginica
6.6	5.6	6.9	Virginica
7.0	7.1	5.8	Virginica
5.8	4.5	1.3	Versicolor
3.0	2.4	4.3	Setosa
7.1	5.2	3.5	Versicolor
5.8	7.5	7.0	Virginica
4.6	2.1	3.7	Setosa
3.3	3.8	2.3	Setosa
6.7	4.9	2.4	Versicolor
7.7	8.3	4.8	Versicolor
4.8	9.6	5.7	Virginica
4.4	1.4	2.2	Setosa
4.8	5.3	2.8	Virginica
6.1	9.9	3.3	Virginica
3.8	7.6	3.4	Virginica
3.0	6.5	3.6	Versicolor
5.0	1.9	1.2	Setosa
7.0	10.0	4.8	Virginica
6.8	4.9	4.4	Setosa
3.9	4.1	0.7	Setosa
5.9	5.1	2.3	Versicolor
6.4	3.6	1.9	Setosa
4.2	8.8	5.4	Virginica
5.5	10.3	5.1	Virginica
6.5	8.3	1.8	Virginica
7.3	5.7	1.7	Versicolor
5.4	6.1	4.3	Virginica
4.9	3.0	2.9	Setosa
5.5	4.4	3.1	Setosa
6.6	9.1	6.8	Virginica
2.9	5.3	4.6	Versicolor
7.4	5.7	2.2	Setosa
5.8	7.1	3.3	Versicolor
3.9	3.7	5.0	Versicolor
5.0	6.5	3.7	Versicolor
3.4	5.1	2.3	Versicolor
6.5	6.9	6.1	Virginica
3.8	7.2	3.7	Virginica
3.8	8.7	2.5	Virginica
7.1	2.9	0.1	Setosa
3.3	9.6	2.5	Virginica
4.8	5.1	3.0	Versicolor
4.0	8.7	3.8	Virginica
3.8	6.5	1.8	Versicolor
4.5	7.4	1.4	Versicolor
6.3	7.7	2.5	Virginica
2.7	8.6	4.4	Virginica
6.0	6.5	3.3	Versicolor
4.0	7.8	6.2	Virginica
5.7	7.2	4.8	Versicolor
3.2	8.2	2.4	Versicolor
3.0	5.1	4.1	Setosa
6.2	1.4	3.7	Setosa
4.7	6.1	2.0	Versicolor
4.4	5.5	0.4	Setosa
