sepal.length	sepal.width	petal.length	variety
8.4	6.1	9.6	Virginica
9.0	3.5	8.7	Virginica
8.4	5.2	6.2	Virginica
6.8	6.9	5.6	Virginica
4.9	7.1	2.0	Setosa
6.4	6.0	3.8	Setosa
7.1	5.9	7.1	Versicolor
11.9	2.8	10.6	Virginica
5.6	4.8	3.6	Setosa
8.5	3.2	5.2	Setosa
6.6	3.5	2.4	Setosa
9.0	7.0	4.8	Virginica
9.8	4.2	5.0	Setosa
10.8	3.3	6.6	Virginica
11.1	5.5	5.9	Virginica
6.4	4.8	7.1	Virginica
7.7	6.9	8.4	Virginica
6.5	4.9	6.7	Versicolor
8.2	4.6	9.6	Virginica
9.8	7.3	7.5	Virginica
5.9	3.0	1.4	Setosa
8.2	3.8	6.7	Virginica
6.0	3.9	3.6	Setosa
6.0	3.4	4.5	Setosa
7.1	7.5	4.4	Setosa
7.7	3.0	4.7	Versicolor
8.8	4.7	4.9	Versicolor
10.7	3.0	6.0	Versicolor
8.4	5.7	7.8	Versicolor
7.7	4.3	8.7	Virginica
6.6	2.5	3.5	Versicolor
7.7	4.8	5.5	Versicolor
7.7	6.7	7.5	Virginica
6.4	6.0	5.0	Versicolor
7.2	7.3	6.2	Setosa
7.7	5.5	6.3	Virginica
8.9	5.7	3.5	Setosa
10.4	4.3	5.6	Virginica
5.7	6.5	5.5	Virginica
7.0	5.5	4.0	Versicolor
11.2	5.6	6.1	Virginica
9.3	7.2	5.1	Virginica
7.8	4.5	5.4	Setosa
10.1	4.0	7.0	Versicolor
10.8	6.9	5.6	Virginica
9.5	3.3	5.4	Setosa
9.2	5.4	1.5	Setosa
9.7	4.1	9.2	Versicolor
8.7	4.2	3.1	Setosa
6.6	4.5	5.4	Virginica
7.8	4.5	3.4	Setosa
8.9	5.9	5.4	Setosa
8.5	5.8	4.6	Versicolor
9.5	6.3	5.0	Versicolor
6.2	3.4	6.3	Versicolor
5.2	4.6	6.0	Setosa
10.5	6.7	6.0	Virginica
7.3	3.1	3.1	Setosa
7.6	4.3	7.0	Versicolor
5.9	5.6	5.9	Setosa
8.5	7.5	2.1	Setosa
9.0	3.4	6.8	Versicolor
7.3	2.8	8.3	Versicolor
8.1	5.2	5.4	Setosa
10.5	3.0	6.5	Virginica
8.2	5.5	8.6	Virginica
7.9	7.0	5.2	Versicolor
5.6	4.0	4.9	Versicolor
8.8	6.5	5.9	Versicolor
9.4	4.7	7.5	Versicolor
9.1	4.1	5.5	Setosa
7.2	5.2	6.9	Versicolor
7.9	4.7	5.8	Setosa
10.2	7.3	5.8	Virginica
6.3	2.8	6.6	Virginica
9.8	6.8	7.4	Versicolor
6.8	6.6	5.0	Versicolor
8.3	7.5	1.1	Setosa
8.8	5.2	4.9	Virginica
10.1	4.2	8.2	Versicolor
6.0	6.7	8.1	Versicolor
9.0	3.7	9.6	Virginica
10.4	7.1	7.4	Virginica
9.4	4.1	6.4	Versicolor
6.5	5.6	1.9	Setosa
7.3	3.7	8.1	Versicolor
10.6	3.5	7.1	Versicolor
8.3	4.9	6.1	Setosa
9.2	3.5	4.0	Setosa
7.9	4.9	4.3	Versicolor
7.4	4.0	7.5	Virginica
8.9	4.1	2.5	Setosa
6.1	4.3	4.9	Virginica
10.8	4.2	8.9	Virginica
9.4	4.6	9.0	Virginica
7.6	4.6	5.0	Setosa
9.1	6.0	8.6	Virginica
8.0	4.9	6.5	Versicolor
6.4	4.2	9.8	Virginica
7.3	4.8	4.7	Versicolor
6.3	7.4	4.4	Setosa
8.9	7.0	8.1	Virginica
7.0	6.7	4.5	Versicolor
9.7	7.0	8.2	Virginica
8.1	5.9	9.1	Versicolor
