sepal.length	variety
10.2	Virginica
6.1	Versicolor
5.5	Versicolor
5.4	Setosa
7.5	Setosa
9.7	Virginica
8.3	Virginica
5.5	Setosa
5.6	Setosa
6.7	Setosa
9.7	Versicolor
6.4	Setosa
8.0	Virginica
10.1	Versicolor
10.0	Versicolor
6.6	Setosa
9.2	Virginica
8.5	Versicolor
11.2	Virginica
8.0	Virginica
9.0	Virginica
6.7	Versicolor
11.2	Virginica
7.1	Versicolor
10.5	Versicolor
7.5	Setosa
6.0	Versicolor
7.4	Versicolor
7.5	Versicolor
9.2	Versicolor
7.4	Virginica
5.0	Setosa
10.3	Setosa
8.2	Virginica
7.8	Versicolor
7.4	Setosa
8.8	Setosa
5.4	Versicolor
6.9	Versicolor
6.1	Setosa
7.3	Versicolor
9.9	Virginica
7.4	Setosa
9.1	Virginica
7.3	Setosa
9.3	Virginica
10.7	Versicolor
8.9	Setosa
7.9	Versicolor
9.7	Virginica
8.1	Setosa
10.4	Virginica
8.0	Setosa
7.8	Virginica
8.6	Virginica
5.4	Setosa
7.7	Setosa
10.0	Setosa
6.5	Versicolor
9.1	Virginica
8.6	Setosa
10.7	Virginica
7.1	Setosa
5.5	Setosa
9.7	Versicolor
11.1	Versicolor
7.5	Versicolor
8.8	Virginica
9.4	Virginica
9.3	Virginica
10.4	Virginica
8.8	Virginica
9.5	Versicolor
4.5	Setosa
9.5	Setosa
4.7	Setosa
7.8	Versicolor
6.1	Versicolor
9.2	Versicolor
10.3	Versicolor
6.2	Versicolor
9.8	Versicolor
11.1	Virginica
6.4	Versicolor
8.3	Versicolor
7.1	Setosa
8.5	Versicolor
8.8	Virginica
7.8	Versicolor
7.2	Virginica
11.0	Virginica
5.1	Setosa
7.1	Versicolor
6.5	Versicolor
6.0	Versicolor
9.4	Setosa
10.2	Setosa
9.6	Setosa
10.4	Versicolor
6.9	Setosa
8.4	Setosa
6.5	Versicolor
7.6	Versicolor
7.7	Virginica
6.1	Setosa
