sepal.width	petal.length	petal.width	variety
4.8	8.5	2.3	Versicolor
4.9	4.9	3.7	Setosa
7.0	7.6	5.8	Versicolor
6.2	5.6	3.9	Virginica
7.1	5.6	6.3	Virginica
4.2	9.7	3.3	Virginica
7.4	6.7	2.4	Versicolor
4.4	8.3	2.8	Versicolor
7.1	5.0	0.6	Setosa
4.8	4.8	1.5	Versicolor
7.1	2.6	1.2	Setosa
4.2	4.4	3.2	Setosa
5.3	4.7	3.3	Setosa
4.3	4.9	0.4	Setosa
7.2	6.6	5.5	Versicolor
4.9	5.5	1.7	Setosa
5.2	6.0	3.7	Setosa
5.7	9.1	4.9	Virginica
4.7	3.4	2.7	Setosa
6.0	5.4	4.2	Setosa
5.6	1.5	2.1	Setosa
2.8	6.9	2.0	Virginica
7.4	7.6	1.3	Versicolor
6.5	7.9	2.5	Versicolor
5.0	5.4	3.9	Versicolor
4.2	3.6	1.7	Setosa
3.9	6.8	2.5	Versicolor
6.3	8.5	3.8	Versicolor
4.0	1.3	4.7	Setosa
4.5	8.6	1.8	Virginica
7.4	4.4	0.7	Setosa
6.0	7.9	3.8	Virginica
5.6	2.9	3.7	Setosa
5.1	8.1	3.5	Virginica
4.0	4.7	1.2	Setosa
6.8	6.1	5.3	Versicolor
6.3	6.6	3.6	Virginica
5.8	8.7	6.5	Virginica
4.0	10.0	3.3	Virginica
4.7	6.6	5.6	Versicolor
5.4	3.5	3.2	Setosa
5.1	10.0	2.8	Virginica
6.3	7.0	3.5	Virginica
5.1	5.4	5.2	Versicolor
6.8	5.4	3.3	Versicolor
7.0	9.0	4.6	Virginica
5.3	7.1	4.5	Virginica
5.5	3.9	1.1	Setosa
7.3	8.0	2.8	Versicolor
5.9	4.6	4.3	Versicolor
3.0	8.5	4.0	Versicolor
6.7	6.9	2.4	Versicolor
5.3	5.6	4.0	Versicolor
4.2	6.7	1.8	Versicolor
4.4	4.9	2.2	Setosa
3.9	5.3	4.3	Versicolor
6.2	7.9	4.2	Versicolor
7.9	5.6	3.7	Setosa
4.2	2.5	4.7	Setosa
7.8	2.9	4.2	Setosa
4.5	6.5	3.1	Versicolor
4.7	7.8	5.8	Virginica
3.5	6.2	2.7	Versicolor
3.4	8.2	3.5	Versicolor
3.4	7.5	3.5	Versicolor
7.5	6.3	2.1	Virginica
7.1	11.4	3.8	Virginica
3.9	6.7	2.3	Versicolor
7.2	7.2	3.4	Versicolor
5.9	8.3	4.6	Versicolor
4.5	5.9	5.1	Versicolor
4.7	7.3	5.8	Versicolor
7.7	9.0	2.5	Versicolor
7.5	1.6	5.1	Setosa
6.5	9.2	4.5	Virginica
4.9	6.3	2.8	Virginica
3.9	9.1	6.3	Virginica
7.0	5.6	3.2	Setosa
6.3	8.1	5.9	Virginica
6.5	8.9	6.1	Virginica
6.2	7.5	1.5	Versicolor
3.5	5.1	1.4	Versicolor
6.7	8.0	4.8	Virginica
5.5	7.6	4.6	Virginica
7.2	5.8	1.2	Setosa
6.3	9.6	2.9	Virginica
3.6	6.0	4.7	Versicolor
6.7	1.3	1.7	Setosa
7.0	9.7	2.3	Virginica
4.5	1.9	1.8	Setosa
6.1	9.6	5.4	Virginica
5.1	6.1	6.9	Virginica
5.3	5.1	1.2	Setosa
4.4	5.2	4.2	Setosa
5.3	10.7	2.2	Virginica
4.1	9.2	5.0	Versicolor
7.8	2.7	1.0	Setosa
5.4	2.2	3.9	Setosa
5.0	6.0	3.2	Versicolor
6.3	8.2	6.0	Virginica
3.5	9.0	3.9	Virginica
3.5	7.0	3.7	Virginica
4.7	8.4	4.8	Virginica
4.6	2.5	0.2	Setosa
6.3	6.2	5.7	Versicolor
