sepal.width	petal.length	variety
5.3	1.3	Setosa
5.0	8.6	Virginica
4.1	1.4	Setosa
2.5	4.0	Versicolor
3.5	10.0	Virginica
3.3	5.0	Versicolor
4.0	8.4	Virginica
3.0	7.0	Versicolor
3.3	9.2	Versicolor
4.2	5.0	Versicolor
6.8	5.3	Versicolor
2.7	6.9	Versicolor
7.3	5.9	Setosa
5.7	1.8	Setosa
4.5	1.8	Setosa
4.3	9.6	Virginica
5.6	6.9	Versicolor
6.9	8.3	Virginica
5.8	6.0	Versicolor
2.8	6.6	Virginica
7.6	6.1	Setosa
3.7	6.5	Virginica
7.0	9.7	Virginica
4.4	4.1	Setosa
4.2	8.7	Versicolor
6.0	7.4	Versicolor
4.1	6.6	Virginica
7.2	5.9	Setosa
4.2	5.6	Versicolor
3.0	8.2	Versicolor
3.4	7.1	Versicolor
4.9	9.4	Virginica
3.6	1.5	Setosa
3.7	6.8	Virginica
3.0	9.3	Virginica
6.2	8.1	Virginica
4.0	8.3	Virginica
5.0	6.1	Versicolor
5.3	3.2	Setosa
6.6	4.5	Versicolor
6.1	4.0	Setosa
4.5	5.0	Virginica
6.7	7.0	Versicolor
4.8	10.9	Virginica
4.6	5.0	Setosa
6.7	10.2	Virginica
3.8	5.7	Virginica
5.3	8.2	Virginica
6.0	6.1	Setosa
6.5	2.8	Setosa
7.2	4.3	Setosa
7.3	7.7	Virginica
5.8	9.1	Virginica
6.1	7.9	Versicolor
4.9	4.3	Versicolor
4.4	4.0	Setosa
6.7	5.1	Versicolor
5.5	4.8	Virginica
4.9	4.8	Versicolor
5.0	1.7	Setosa
7.3	2.1	Setosa
5.5	1.3	Setosa
4.5	7.0	Virginica
6.8	3.0	Setosa
4.4	2.9	Setosa
7.2	9.0	Virginica
2.8	8.9	Virginica
5.2	5.1	Setosa
6.7	5.0	Setosa
6.2	7.4	Virginica
4.4	7.1	Virginica
4.0	7.1	Virginica
5.7	5.0	Setosa
6.0	4.9	Versicolor
6.6	5.9	Setosa
5.7	5.5	Setosa
3.7	6.0	Versicolor
3.7	6.7	Versicolor
6.5	2.6	Setosa
3.0	4.1	Versicolor
7.0	4.5	Versicolor
5.1	9.1	Virginica
3.1	9.9	Virginica
4.4	4.0	Setosa
6.8	5.8	Versicolor
7.3	8.5	Virginica
3.6	2.0	Setosa
6.8	1.9	Setosa
5.8	5.2	Setosa
3.3	8.5	Versicolor
3.4	7.3	Versicolor
5.7	5.1	Virginica
6.9	5.3	Versicolor
7.3	8.2	Versicolor
4.0	7.2	Virginica
5.4	8.2	Versicolor
5.8	5.6	Versicolor
7.0	4.1	Setosa
6.1	4.4	Versicolor
5.0	4.5	Setosa
7.1	7.7	Versicolor
5.8	5.7	Virginica
4.0	9.8	Virginica
3.0	1.4	Setosa
5.5	7.0	Versicolor
