petal.width	variety
4.9	Versicolor
1.8	Virginica
6.5	Virginica
5.3	Versicolor
3.0	Virginica
1.3	Versicolor
3.6	Virginica
3.4	Versicolor
5.1	Versicolor
0.2	Setosa
3.1	Virginica
0.2	Setosa
4.9	Virginica
1.2	Versicolor
4.3	Virginica
1.6	Versicolor
2.8	Virginica
3.8	Versicolor
3.8	Versicolor
2.0	Versicolor
4.1	Versicolor
6.3	Virginica
3.5	Setosa
0.7	Setosa
4.0	Versicolor
2.3	Virginica
0.7	Setosa
3.0	Versicolor
3.5	Versicolor
4.4	Versicolor
1.5	Versicolor
6.0	Versicolor
3.3	Setosa
4.5	Versicolor
1.7	Versicolor
0.2	Setosa
1.6	Versicolor
2.3	Versicolor
4.3	Virginica
2.3	Versicolor
6.0	Versicolor
3.6	Setosa
5.3	Virginica
2.8	Virginica
1.6	Setosa
2.2	Setosa
0.3	Setosa
5.3	Versicolor
4.8	Virginica
5.0	Virginica
5.2	Virginica
4.9	Virginica
3.8	Virginica
0.7	Setosa
4.1	Setosa
5.0	Versicolor
0.2	Setosa
4.9	Setosa
3.4	Setosa
0.2	Setosa
4.2	Setosa
4.2	Setosa
4.2	Setosa
5.0	Versicolor
2.1	Virginica
4.2	Setosa
4.9	Virginica
3.7	Virginica
5.5	Versicolor
4.6	Setosa
1.9	Virginica
4.7	Setosa
0.7	Setosa
6.8	Virginica
4.9	Setosa
5.0	Versicolor
6.3	Virginica
5.1	Virginica
3.8	Setosa
2.8	Versicolor
3.8	Versicolor
4.5	Virginica
3.0	Virginica
2.2	Setosa
7.0	Virginica
3.8	Virginica
2.2	Setosa
1.7	Setosa
2.4	Versicolor
2.8	Setosa
0.2	Setosa
0.8	Setosa
2.3	Versicolor
3.3	Virginica
3.0	Virginica
2.4	Versicolor
2.5	Virginica
2.8	Setosa
4.4	Virginica
3.4	Virginica
3.5	Versicolor
1.7	Versicolor
1.0	Versicolor
2.5	Versicolor
6.3	Virginica
