petal.length	variety
8.5	Versicolor
6.7	Virginica
4.9	Setosa
7.0	Versicolor
4.0	Versicolor
6.6	Virginica
6.3	Versicolor
5.8	Virginica
5.8	Versicolor
8.0	Virginica
5.6	Setosa
4.1	Versicolor
8.3	Versicolor
8.0	Versicolor
7.0	Versicolor
6.7	Versicolor
1.6	Setosa
6.0	Virginica
2.1	Setosa
4.9	Setosa
9.4	Virginica
5.5	Virginica
6.1	Versicolor
9.2	Versicolor
8.5	Versicolor
9.2	Virginica
6.8	Versicolor
5.6	Versicolor
7.4	Versicolor
6.6	Virginica
5.2	Versicolor
8.0	Versicolor
1.9	Setosa
6.7	Virginica
2.8	Setosa
5.1	Setosa
4.5	Setosa
6.7	Versicolor
5.5	Versicolor
6.4	Virginica
7.4	Versicolor
2.5	Setosa
4.6	Setosa
7.0	Virginica
7.5	Versicolor
10.5	Virginica
4.9	Setosa
3.9	Setosa
8.0	Virginica
5.9	Setosa
6.2	Setosa
7.5	Virginica
8.3	Versicolor
3.3	Setosa
6.5	Versicolor
2.7	Setosa
6.4	Virginica
3.5	Setosa
6.0	Versicolor
5.1	Virginica
6.0	Versicolor
10.6	Virginica
3.9	Setosa
7.9	Virginica
4.7	Versicolor
3.4	Setosa
8.8	Virginica
6.8	Virginica
5.9	Versicolor
5.1	Setosa
9.1	Virginica
7.5	Versicolor
2.9	Setosa
8.1	Virginica
7.8	Virginica
6.9	Virginica
7.2	Virginica
6.7	Versicolor
7.7	Versicolor
5.5	Setosa
6.7	Versicolor
2.0	Setosa
4.4	Versicolor
3.5	Setosa
2.0	Setosa
5.6	Virginica
1.8	Setosa
4.0	Setosa
1.3	Setosa
6.4	Versicolor
7.1	Virginica
10.8	Virginica
3.1	Setosa
6.1	Setosa
5.6	Virginica
2.5	Setosa
9.0	Versicolor
2.9	Setosa
6.6	Versicolor
7.1	Virginica
5.7	Setosa
8.5	Virginica
5.7	Setosa
6.2	Versicolor
5.5	Setosa
