petal.length	variety
4.5	Setosa
10.8	Virginica
4.7	Setosa
9.4	Virginica
5.0	Setosa
10.6	Virginica
8.5	Virginica
3.6	Versicolor
7.0	Virginica
5.9	Setosa
5.6	Setosa
8.1	Virginica
4.4	Versicolor
2.6	Setosa
10.1	Virginica
7.5	Versicolor
9.6	Virginica
8.7	Versicolor
7.6	Virginica
5.4	Setosa
7.4	Versicolor
8.7	Versicolor
5.8	Versicolor
8.5	Versicolor
4.8	Versicolor
3.0	Setosa
5.8	Setosa
3.9	Setosa
6.5	Virginica
5.5	Versicolor
1.6	Setosa
4.1	Setosa
4.4	Setosa
8.1	Virginica
8.5	Versicolor
4.9	Setosa
7.6	Virginica
6.0	Setosa
7.1	Virginica
8.9	Virginica
9.0	Versicolor
5.4	Setosa
9.8	Virginica
4.0	Versicolor
8.9	Virginica
7.5	Virginica
5.1	Versicolor
8.4	Virginica
4.0	Setosa
5.3	Virginica
6.3	Virginica
8.9	Virginica
9.6	Virginica
8.0	Versicolor
3.0	Setosa
7.1	Versicolor
2.5	Setosa
8.6	Virginica
4.0	Setosa
8.5	Versicolor
3.1	Setosa
7.8	Virginica
4.4	Setosa
2.2	Setosa
3.9	Setosa
1.5	Setosa
4.7	Setosa
4.3	Setosa
7.5	Versicolor
6.5	Versicolor
9.2	Versicolor
6.0	Versicolor
7.5	Virginica
6.6	Versicolor
8.4	Versicolor
3.7	Setosa
5.2	Versicolor
6.7	Versicolor
6.6	Virginica
8.9	Virginica
5.0	Virginica
7.4	Virginica
8.0	Versicolor
7.3	Versicolor
4.9	Setosa
9.5	Virginica
9.3	Virginica
9.2	Versicolor
6.2	Versicolor
5.0	Versicolor
6.7	Virginica
7.9	Versicolor
5.9	Setosa
2.9	Setosa
7.7	Virginica
4.9	Setosa
9.3	Versicolor
5.6	Versicolor
9.4	Versicolor
9.6	Virginica
1.7	Setosa
6.1	Versicolor
3.3	Setosa
7.2	Virginica
4.1	Setosa
