sepal.length	sepal.width	variety
11.3	2.9	Virginica
6.1	4.3	Virginica
6.3	5.5	Virginica
7.0	5.9	Setosa
9.5	3.0	Versicolor
8.5	6.7	Virginica
8.0	5.6	Setosa
12.4	7.3	Virginica
8.2	7.3	Versicolor
10.5	3.5	Virginica
5.8	4.0	Setosa
5.9	3.9	Setosa
8.7	6.0	Virginica
9.6	5.0	Versicolor
9.9	4.9	Setosa
5.1	7.3	Setosa
9.6	6.5	Versicolor
7.9	4.7	Virginica
9.7	4.8	Setosa
10.2	2.5	Virginica
8.5	5.0	Setosa
7.4	6.3	Virginica
8.5	4.0	Setosa
10.4	6.6	Virginica
6.5	7.9	Setosa
11.2	4.6	Virginica
8.3	3.5	Versicolor
9.0	5.7	Versicolor
9.9	4.7	Virginica
7.9	5.4	Versicolor
11.3	6.5	Virginica
9.3	5.2	Virginica
5.1	7.9	Setosa
11.7	5.7	Virginica
9.0	6.9	Versicolor
6.8	5.8	Virginica
8.9	3.0	Virginica
6.5	7.2	Setosa
10.4	6.5	Versicolor
9.2	3.6	Virginica
9.2	6.3	Versicolor
8.1	7.1	Setosa
6.7	3.7	Versicolor
5.9	4.4	Setosa
7.2	6.5	Setosa
10.1	7.5	Virginica
7.4	3.4	Setosa
9.9	6.6	Virginica
7.6	6.8	Versicolor
7.9	8.2	Setosa
8.1	6.5	Versicolor
6.4	3.9	Versicolor
9.9	5.5	Versicolor
10.7	7.4	Virginica
7.9	3.2	Setosa
4.8	6.6	Setosa
10.8	7.3	Versicolor
8.8	5.1	Versicolor
9.5	7.5	Virginica
10.0	2.9	Versicolor
5.6	4.4	Setosa
6.7	3.3	Virginica
6.4	5.5	Setosa
6.8	4.2	Versicolor
5.9	6.5	Virginica
11.4	5.1	Versicolor
9.5	5.0	Setosa
9.0	3.2	Versicolor
8.1	7.3	Setosa
9.7	4.8	Virginica
6.5	4.8	Versicolor
6.3	7.2	Virginica
8.3	4.0	Setosa
9.4	4.9	Setosa
5.2	5.7	Setosa
9.9	4.3	Virginica
7.1	6.8	Setosa
6.4	8.1	Setosa
6.6	5.7	Setosa
6.7	4.0	Versicolor
6.7	5.1	Versicolor
9.6	5.3	Setosa
7.6	6.4	Versicolor
8.6	4.9	Versicolor
6.8	5.8	Virginica
7.1	5.5	Versicolor
6.7	6.8	Virginica
10.3	6.4	Virginica
7.2	4.7	Versicolor
10.3	3.7	Virginica
8.5	2.4	Versicolor
8.2	6.1	Versicolor
9.3	5.8	Versicolor
7.1	5.1	Virginica
10.7	7.8	Virginica
9.1	4.5	Virginica
8.8	4.3	Versicolor
9.7	6.5	Virginica
10.9	5.7	Virginica
8.0	7.9	Versicolor
7.7	6.9	Versicolor
8.1	6.8	Versicolor
6.9	3.1	Setosa
10.0	6.5	Virginica
7.3	5.2	Virginica
