petal.length	variety
5.1	Versicolor
2.5	Setosa
8.8	Versicolor
8.0	Versicolor
8.6	Versicolor
5.5	Virginica
3.5	Setosa
1.5	Setosa
7.1	Virginica
7.1	Virginica
7.3	Versicolor
2.3	Setosa
5.6	Setosa
7.1	Virginica
5.7	Versicolor
5.9	Setosa
1.4	Setosa
5.0	Versicolor
5.4	Setosa
10.0	Virginica
7.0	Virginica
7.2	Versicolor
7.6	Versicolor
2.0	Setosa
2.4	Setosa
5.8	Setosa
8.7	Versicolor
9.6	Virginica
7.7	Versicolor
9.0	Virginica
5.8	Setosa
5.1	Virginica
10.3	Virginica
3.0	Setosa
7.7	Virginica
8.4	Versicolor
5.6	Virginica
8.3	Versicolor
5.8	Versicolor
1.5	Setosa
4.1	Setosa
7.1	Virginica
5.7	Versicolor
7.2	Versicolor
5.9	Virginica
4.8	Versicolor
8.9	Versicolor
9.7	Virginica
6.1	Versicolor
3.7	Setosa
7.2	Virginica
2.7	Setosa
3.0	Setosa
7.4	Versicolor
2.2	Setosa
8.1	Versicolor
8.8	Virginica
5.4	Setosa
4.1	Setosa
6.5	Versicolor
8.9	Virginica
5.9	Setosa
8.5	Versicolor
8.6	Virginica
6.0	Versicolor
6.2	Versicolor
2.1	Setosa
2.4	Setosa
7.5	Versicolor
1.9	Setosa
5.9	Virginica
4.6	Setosa
5.9	Versicolor
4.9	Setosa
8.9	Versicolor
5.0	Setosa
8.3	Virginica
5.3	Setosa
9.2	Virginica
3.9	Setosa
5.9	Setosa
6.6	Virginica
7.6	Virginica
3.8	Setosa
9.3	Virginica
6.4	Virginica
4.9	Setosa
3.5	Setosa
7.6	Virginica
8.5	Versicolor
5.5	Setosa
5.0	Setosa
5.0	Setosa
1.7	Setosa
7.0	Versicolor
7.3	Virginica
5.9	Virginica
4.0	Versicolor
4.3	Versicolor
4.9	Virginica
4.0	Versicolor
8.6	Virginica
5.9	Versicolor
8.2	Versicolor
9.2	Virginica
