sepal.length	sepal.width	variety
7.8	5.6	Versicolor
8.5	4.5	Virginica
7.4	5.3	Virginica
10.8	3.3	Virginica
8.4	5.6	Versicolor
5.0	6.0	Setosa
6.1	5.0	Versicolor
8.4	4.6	Virginica
9.0	5.5	Versicolor
7.9	3.2	Versicolor
10.6	4.0	Virginica
6.4	4.1	Setosa
10.3	5.9	Virginica
6.5	3.2	Setosa
5.7	8.1	Setosa
8.2	5.9	Virginica
8.8	7.2	Setosa
7.7	6.8	Setosa
8.6	5.8	Setosa
8.1	5.0	Versicolor
10.6	7.3	Versicolor
6.9	3.1	Virginica
6.0	4.0	Setosa
11.7	4.6	Virginica
9.5	8.2	Setosa
10.2	4.6	Versicolor
10.9	4.2	Virginica
7.9	4.3	Virginica
5.8	7.2	Versicolor
9.5	3.7	Virginica
6.2	7.9	Setosa
9.5	7.3	Setosa
7.5	7.3	Versicolor
9.2	6.5	Virginica
10.0	5.6	Versicolor
8.1	6.1	Setosa
11.2	7.1	Versicolor
5.6	6.0	Versicolor
8.2	6.5	Versicolor
8.9	7.2	Virginica
9.6	3.4	Versicolor
5.9	7.9	Setosa
8.4	6.1	Virginica
7.5	5.7	Versicolor
6.0	6.0	Versicolor
6.5	3.5	Virginica
8.7	7.0	Virginica
7.2	5.9	Versicolor
6.7	6.7	Setosa
8.3	6.0	Setosa
8.2	4.8	Virginica
8.9	6.0	Setosa
8.6	2.9	Versicolor
7.8	7.0	Virginica
4.9	5.0	Virginica
6.3	4.0	Setosa
9.9	7.0	Versicolor
7.4	4.9	Setosa
8.3	4.8	Virginica
9.4	6.7	Virginica
4.4	5.4	Setosa
7.2	6.8	Versicolor
8.6	4.6	Setosa
10.2	4.5	Virginica
7.4	5.5	Virginica
6.3	3.5	Setosa
5.7	7.2	Versicolor
5.9	5.7	Setosa
8.9	3.4	Setosa
5.1	4.4	Setosa
8.1	3.4	Versicolor
11.3	4.5	Virginica
6.8	3.9	Setosa
8.5	5.9	Setosa
8.5	5.1	Setosa
9.3	5.0	Versicolor
6.1	6.9	Setosa
8.1	5.0	Versicolor
9.7	4.3	Virginica
8.6	6.8	Versicolor
10.0	3.7	Virginica
11.2	7.1	Virginica
9.1	5.0	Setosa
8.0	7.5	Virginica
9.9	3.4	Versicolor
9.3	6.8	Versicolor
9.6	4.3	Setosa
10.9	5.8	Virginica
9.5	3.4	Versicolor
7.3	7.2	Virginica
8.0	3.3	Versicolor
8.3	7.9	Virginica
6.5	5.7	Versicolor
8.8	3.4	Setosa
7.1	4.0	Versicolor
9.2	3.3	Virginica
5.2	7.5	Setosa
9.0	6.3	Versicolor
10.3	3.2	Virginica
8.0	3.9	Versicolor
7.7	3.6	Versicolor
9.8	7.4	Virginica
5.6	6.5	Setosa
6.3	7.0	Setosa
5.0	7.5	Setosa
