sepal.length	variety
7.6	Versicolor
6.6	Setosa
11.9	Virginica
8.4	Setosa
10.3	Versicolor
9.9	Versicolor
8.0	Versicolor
7.3	Versicolor
6.9	Virginica
11.6	Virginica
7.0	Setosa
10.5	Versicolor
5.4	Setosa
10.8	Virginica
8.3	Setosa
10.0	Versicolor
6.7	Virginica
9.7	Virginica
8.9	Virginica
10.3	Versicolor
5.7	Versicolor
9.4	Setosa
6.9	Setosa
10.2	Versicolor
5.6	Versicolor
8.6	Setosa
9.4	Virginica
7.0	Versicolor
6.9	Virginica
5.3	Setosa
8.8	Setosa
5.5	Setosa
8.2	Virginica
8.6	Versicolor
8.3	Setosa
11.6	Virginica
6.4	Setosa
10.0	Versicolor
10.8	Virginica
9.3	Virginica
6.4	Setosa
7.6	Setosa
10.2	Versicolor
5.9	Virginica
9.8	Virginica
6.4	Versicolor
7.1	Setosa
9.3	Setosa
10.6	Versicolor
11.7	Virginica
9.0	Setosa
8.8	Virginica
7.7	Versicolor
10.0	Versicolor
7.4	Versicolor
9.2	Setosa
7.4	Setosa
6.1	Versicolor
8.6	Setosa
4.8	Setosa
10.1	Virginica
7.5	Setosa
9.4	Virginica
7.6	Setosa
7.0	Versicolor
12.2	Virginica
11.2	Virginica
5.5	Setosa
5.9	Virginica
9.6	Setosa
9.3	Virginica
6.5	Virginica
7.0	Setosa
8.1	Setosa
10.8	Virginica
6.5	Versicolor
7.6	Setosa
7.9	Versicolor
9.2	Virginica
6.3	Versicolor
10.5	Virginica
4.8	Setosa
7.6	Setosa
9.2	Setosa
5.5	Setosa
7.5	Virginica
9.2	Setosa
7.2	Setosa
9.3	Versicolor
9.1	Setosa
9.0	Virginica
8.9	Setosa
7.7	Virginica
10.0	Versicolor
5.6	Virginica
6.8	Versicolor
9.2	Setosa
10.0	Virginica
8.2	Virginica
7.7	Virginica
9.5	Setosa
6.0	Versicolor
8.0	Versicolor
5.4	Setosa
10.2	Versicolor
