petal.length	petal.width	variety
3.9	2.7	Setosa
7.7	5.5	Virginica
7.0	1.0	Versicolor
7.9	5.1	Virginica
5.4	1.7	Setosa
5.5	5.5	Versicolor
1.5	1.2	Setosa
9.0	4.8	Virginica
4.0	3.7	Setosa
4.5	3.5	Versicolor
8.1	5.9	Virginica
5.0	2.7	Setosa
6.0	5.1	Versicolor
7.5	6.5	Virginica
5.6	3.7	Setosa
9.3	4.8	Virginica
6.2	5.7	Versicolor
8.1	5.3	Virginica
6.7	1.8	Versicolor
4.6	5.1	Setosa
8.5	3.5	Versicolor
5.8	4.8	Versicolor
8.2	4.3	Virginica
9.1	6.1	Versicolor
3.8	1.3	Setosa
3.3	3.2	Setosa
7.6	2.4	Virginica
6.0	4.5	Virginica
5.3	1.8	Setosa
5.6	1.8	Versicolor
6.0	3.2	Versicolor
8.0	4.5	Versicolor
5.8	4.5	Versicolor
6.4	1.6	Versicolor
4.6	5.3	Versicolor
5.4	5.0	Versicolor
4.7	0.7	Setosa
5.2	4.4	Versicolor
5.3	3.0	Versicolor
4.7	0.5	Setosa
8.0	6.3	Virginica
7.0	3.0	Virginica
7.6	5.0	Versicolor
5.5	4.9	Setosa
5.1	2.7	Setosa
4.9	4.2	Setosa
8.1	3.8	Virginica
5.0	3.8	Setosa
5.9	6.0	Virginica
5.5	1.6	Setosa
5.6	2.5	Virginica
3.9	2.2	Setosa
7.3	2.8	Versicolor
1.4	2.6	Setosa
8.6	1.5	Versicolor
6.3	4.1	Virginica
2.4	0.2	Setosa
5.2	2.2	Setosa
8.6	2.3	Virginica
6.7	1.5	Versicolor
7.2	3.7	Versicolor
8.5	3.7	Virginica
3.0	3.6	Versicolor
1.4	2.3	Setosa
5.5	2.2	Setosa
7.9	2.4	Versicolor
4.1	1.3	Versicolor
8.3	6.7	Virginica
7.1	2.6	Virginica
7.1	3.8	Versicolor
1.6	1.4	Setosa
5.8	4.2	Setosa
9.1	4.9	Virginica
4.3	3.3	Versicolor
3.4	4.2	Setosa
5.3	4.8	Virginica
5.7	5.5	Versicolor
5.4	1.8	Virginica
6.8	2.3	Virginica
9.3	2.4	Versicolor
3.7	4.2	Setosa
5.5	2.6	Virginica
11.4	4.3	Virginica
7.1	3.5	Virginica
6.6	5.9	Versicolor
6.9	2.5	Virginica
9.7	5.1	Virginica
5.9	2.7	Setosa
7.0	2.5	Versicolor
3.6	1.1	Setosa
5.2	3.8	Setosa
8.5	2.4	Virginica
6.6	6.4	Virginica
5.0	0.2	Setosa
5.4	3.4	Versicolor
5.6	4.2	Virginica
7.6	1.8	Virginica
1.9	2.9	Setosa
5.5	3.3	Versicolor
6.9	2.1	Virginica
6.0	3.0	Versicolor
7.4	2.7	Versicolor
4.8	3.7	Setosa
3.9	0.8	Setosa
3.5	4.2	Setosa
