sepal.width	variety
7.7	Setosa
3.0	Virginica
4.3	Virginica
5.4	Versicolor
4.7	Virginica
6.5	Setosa
4.7	Virginica
5.5	Virginica
4.4	Virginica
5.4	Setosa
4.9	Versicolor
8.0	Setosa
7.3	Versicolor
4.8	Virginica
8.4	Setosa
6.8	Virginica
4.5	Versicolor
7.4	Versicolor
7.3	Versicolor
4.9	Setosa
4.4	Setosa
3.0	Virginica
3.5	Virginica
7.0	Virginica
3.0	Virginica
6.0	Versicolor
8.1	Setosa
4.0	Setosa
3.0	Versicolor
5.5	Setosa
4.2	Virginica
7.7	Virginica
3.2	Virginica
4.9	Setosa
2.9	Virginica
6.3	Virginica
6.9	Versicolor
4.9	Versicolor
6.6	Versicolor
2.7	Versicolor
7.1	Setosa
7.8	Virginica
3.6	Setosa
5.8	Versicolor
3.5	Setosa
7.4	Versicolor
6.0	Versicolor
8.1	Setosa
4.7	Virginica
3.6	Versicolor
6.1	Virginica
2.4	Versicolor
6.6	Virginica
6.0	Virginica
5.0	Versicolor
6.3	Virginica
6.6	Virginica
5.3	Versicolor
7.1	Versicolor
3.5	Versicolor
5.8	Versicolor
4.0	Setosa
5.2	Virginica
5.2	Versicolor
3.7	Versicolor
5.0	Setosa
5.2	Setosa
4.8	Setosa
4.5	Setosa
7.0	Versicolor
7.3	Versicolor
7.2	Virginica
6.8	Versicolor
5.5	Versicolor
7.9	Setosa
7.7	Versicolor
5.8	Setosa
7.0	Versicolor
7.0	Setosa
3.2	Versicolor
7.3	Setosa
3.4	Virginica
4.0	Versicolor
7.3	Virginica
4.3	Versicolor
7.6	Setosa
6.2	Versicolor
6.5	Setosa
6.5	Versicolor
5.5	Virginica
3.7	Versicolor
4.3	Virginica
7.5	Virginica
7.0	Virginica
7.9	Setosa
3.6	Versicolor
6.2	Versicolor
2.4	Versicolor
6.2	Setosa
8.7	Setosa
7.2	Setosa
8.2	Setosa
6.6	Versicolor
6.3	Virginica
3.8	Setosa
