sepal.width	variety
4.2	Virginica
5.3	Setosa
5.1	Setosa
4.0	Versicolor
5.2	Setosa
4.6	Virginica
3.4	Versicolor
5.0	Virginica
6.5	Virginica
3.2	Virginica
7.1	Versicolor
3.0	Virginica
3.6	Versicolor
5.0	Versicolor
4.3	Virginica
7.4	Setosa
7.5	Versicolor
4.2	Versicolor
3.9	Setosa
3.7	Virginica
4.7	Setosa
6.2	Versicolor
5.5	Setosa
3.1	Virginica
4.5	Virginica
6.5	Setosa
3.9	Versicolor
3.9	Virginica
3.4	Setosa
5.3	Virginica
7.0	Virginica
6.7	Versicolor
4.6	Virginica
5.5	Virginica
7.7	Virginica
5.3	Virginica
2.3	Versicolor
8.0	Setosa
4.8	Virginica
4.9	Setosa
6.5	Virginica
4.6	Virginica
2.6	Versicolor
3.4	Versicolor
4.0	Versicolor
4.2	Virginica
6.1	Setosa
7.0	Setosa
6.2	Virginica
7.1	Setosa
4.5	Versicolor
4.4	Setosa
5.7	Virginica
3.5	Setosa
5.3	Virginica
6.3	Versicolor
4.7	Setosa
7.3	Versicolor
6.0	Setosa
7.1	Versicolor
4.0	Versicolor
3.9	Virginica
3.4	Setosa
7.9	Setosa
3.1	Versicolor
5.9	Setosa
5.7	Versicolor
4.3	Versicolor
4.0	Setosa
3.9	Versicolor
3.9	Virginica
7.3	Setosa
3.4	Setosa
4.4	Versicolor
3.4	Versicolor
6.1	Virginica
7.0	Setosa
6.9	Virginica
6.1	Versicolor
7.6	Setosa
5.4	Versicolor
3.3	Virginica
6.8	Versicolor
5.4	Setosa
8.2	Setosa
3.5	Virginica
6.5	Setosa
3.8	Versicolor
3.4	Versicolor
3.7	Versicolor
8.0	Setosa
5.5	Virginica
3.9	Versicolor
5.3	Virginica
2.7	Virginica
3.7	Virginica
5.0	Virginica
5.7	Setosa
5.6	Setosa
3.8	Virginica
4.8	Setosa
4.1	Virginica
6.1	Setosa
5.0	Versicolor
4.2	Virginica
