sepal.width	variety
4.2	Versicolor
7.3	Virginica
8.3	Setosa
3.5	Versicolor
3.7	Virginica
6.7	Versicolor
7.8	Setosa
5.9	Versicolor
3.0	Virginica
3.0	Virginica
4.0	Virginica
3.0	Virginica
7.9	Setosa
7.8	Virginica
7.5	Setosa
4.2	Setosa
3.7	Virginica
6.1	Versicolor
5.8	Virginica
5.5	Versicolor
4.5	Virginica
6.0	Versicolor
6.8	Versicolor
8.1	Virginica
7.0	Setosa
3.8	Virginica
4.5	Virginica
6.5	Virginica
4.6	Setosa
7.9	Setosa
5.5	Setosa
4.2	Virginica
6.5	Virginica
6.1	Setosa
4.5	Versicolor
6.0	Setosa
6.2	Virginica
2.9	Versicolor
6.5	Virginica
3.7	Versicolor
2.9	Versicolor
7.0	Versicolor
8.2	Setosa
4.4	Versicolor
4.9	Setosa
5.4	Setosa
6.9	Setosa
2.3	Versicolor
3.3	Setosa
5.6	Setosa
5.8	Versicolor
8.0	Setosa
3.3	Virginica
7.6	Virginica
3.4	Versicolor
6.6	Virginica
6.2	Setosa
6.9	Setosa
3.7	Setosa
7.0	Versicolor
6.9	Setosa
8.3	Setosa
3.6	Versicolor
5.9	Virginica
4.3	Setosa
6.7	Virginica
4.9	Setosa
6.5	Setosa
3.0	Versicolor
5.1	Setosa
3.0	Virginica
3.0	Setosa
4.4	Versicolor
4.5	Virginica
6.2	Versicolor
5.5	Setosa
7.7	Setosa
7.4	Setosa
5.3	Virginica
4.6	Virginica
3.7	Virginica
7.4	Versicolor
4.7	Versicolor
4.8	Setosa
5.6	Virginica
5.8	Versicolor
5.7	Virginica
6.0	Virginica
5.1	Setosa
7.5	Virginica
5.2	Versicolor
5.4	Virginica
6.7	Versicolor
4.6	Versicolor
6.7	Virginica
5.0	Setosa
4.9	Versicolor
6.0	Virginica
7.4	Versicolor
5.2	Virginica
4.3	Versicolor
4.1	Versicolor
3.8	Virginica
4.5	Setosa
6.6	Setosa
