sepal.length	variety
9.0	Virginica
7.8	Virginica
7.7	Setosa
7.1	Virginica
9.2	Versicolor
5.0	Setosa
8.8	Setosa
10.0	Versicolor
6.7	Versicolor
7.9	Setosa
7.6	Setosa
10.0	Virginica
7.7	Setosa
9.9	Versicolor
7.8	Setosa
9.1	Versicolor
7.4	Setosa
9.6	Versicolor
5.8	Setosa
10.9	Virginica
8.7	Virginica
9.3	Virginica
10.5	Versicolor
6.9	Versicolor
6.6	Setosa
7.6	Virginica
9.6	Setosa
7.3	Virginica
10.7	Virginica
6.9	Virginica
8.2	Virginica
10.0	Versicolor
7.1	Setosa
5.1	Setosa
7.9	Setosa
10.0	Versicolor
7.8	Setosa
6.7	Virginica
8.3	Versicolor
5.9	Setosa
6.5	Setosa
4.8	Setosa
7.6	Virginica
7.7	Versicolor
9.7	Virginica
7.5	Setosa
8.7	Setosa
7.1	Versicolor
9.9	Virginica
6.0	Setosa
6.9	Setosa
10.1	Virginica
7.1	Versicolor
11.3	Virginica
8.6	Versicolor
7.0	Versicolor
7.7	Versicolor
6.9	Virginica
6.3	Virginica
8.5	Setosa
9.6	Virginica
5.1	Setosa
5.6	Setosa
8.4	Setosa
7.0	Versicolor
7.9	Setosa
7.3	Virginica
9.2	Virginica
8.6	Setosa
9.5	Versicolor
9.0	Setosa
8.3	Versicolor
9.0	Virginica
6.9	Virginica
5.6	Versicolor
7.9	Virginica
5.7	Versicolor
6.5	Versicolor
6.9	Virginica
10.0	Virginica
8.6	Setosa
6.1	Versicolor
9.7	Setosa
5.3	Setosa
5.5	Setosa
8.5	Setosa
6.9	Versicolor
7.5	Virginica
7.1	Setosa
10.8	Versicolor
9.1	Versicolor
7.8	Virginica
6.9	Setosa
9.7	Virginica
4.8	Setosa
9.4	Setosa
6.7	Virginica
6.7	Versicolor
9.7	Versicolor
6.3	Versicolor
11.2	Virginica
9.8	Virginica
8.0	Versicolor
5.8	Versicolor
5.5	Versicolor
