petal.length	variety
8.3	Virginica
5.3	Versicolor
8.9	Virginica
4.8	Setosa
7.4	Versicolor
4.6	Setosa
3.7	Setosa
6.7	Virginica
6.5	Versicolor
3.0	Setosa
4.9	Setosa
3.6	Versicolor
7.6	Virginica
5.0	Versicolor
1.6	Setosa
4.5	Setosa
9.0	Virginica
8.7	Virginica
9.6	Virginica
6.5	Virginica
8.6	Virginica
8.0	Versicolor
6.8	Versicolor
2.8	Setosa
5.5	Setosa
8.7	Versicolor
6.0	Virginica
9.1	Versicolor
4.1	Setosa
7.6	Virginica
6.4	Versicolor
1.5	Setosa
4.1	Setosa
4.4	Versicolor
5.9	Versicolor
1.7	Setosa
6.6	Versicolor
4.5	Versicolor
4.7	Versicolor
7.9	Versicolor
5.0	Versicolor
9.1	Versicolor
4.4	Setosa
7.9	Virginica
7.1	Virginica
6.5	Versicolor
5.7	Versicolor
8.3	Virginica
3.1	Setosa
7.0	Versicolor
2.9	Setosa
5.6	Virginica
6.6	Virginica
5.4	Setosa
8.0	Virginica
9.1	Virginica
9.0	Virginica
1.2	Setosa
6.2	Setosa
4.9	Setosa
4.5	Setosa
2.1	Setosa
4.8	Versicolor
5.1	Virginica
8.1	Versicolor
5.9	Setosa
4.3	Setosa
3.4	Setosa
6.0	Versicolor
6.1	Virginica
2.5	Setosa
3.4	Setosa
5.2	Virginica
8.7	Versicolor
9.4	Virginica
3.9	Versicolor
4.8	Setosa
6.8	Versicolor
8.1	Virginica
6.2	Virginica
7.1	Virginica
6.6	Virginica
6.2	Versicolor
7.6	Virginica
7.1	Versicolor
7.6	Versicolor
4.8	Setosa
6.2	Setosa
5.0	Setosa
7.2	Versicolor
7.7	Virginica
4.5	Versicolor
5.1	Setosa
9.5	Virginica
5.3	Versicolor
4.4	Setosa
2.0	Setosa
2.0	Setosa
7.9	Versicolor
7.0	Virginica
9.4	Virginica
6.2	Versicolor
5.5	Setosa
4.8	Virginica
5.9	Setosa
