petal.length	variety
5.5	Virginica
4.0	Versicolor
2.5	Setosa
4.5	Versicolor
9.6	Virginica
5.0	Setosa
9.4	Versicolor
6.7	Versicolor
4.8	Virginica
8.0	Versicolor
2.7	Setosa
4.9	Versicolor
2.0	Setosa
2.6	Setosa
4.5	Setosa
9.2	Versicolor
3.3	Setosa
10.9	Virginica
6.1	Setosa
5.4	Versicolor
2.6	Setosa
9.8	Virginica
6.9	Versicolor
9.5	Virginica
5.3	Versicolor
7.3	Versicolor
7.6	Versicolor
8.1	Versicolor
9.4	Virginica
8.4	Versicolor
8.2	Versicolor
6.7	Virginica
2.4	Setosa
4.9	Setosa
8.2	Virginica
1.5	Setosa
7.8	Virginica
6.1	Setosa
6.9	Versicolor
6.8	Virginica
9.1	Virginica
1.7	Setosa
5.1	Virginica
5.7	Setosa
4.4	Setosa
6.7	Virginica
5.9	Setosa
5.8	Setosa
3.9	Setosa
1.5	Setosa
5.3	Setosa
5.0	Setosa
5.5	Versicolor
5.5	Virginica
4.5	Versicolor
3.0	Setosa
1.9	Setosa
9.2	Virginica
7.1	Versicolor
4.2	Setosa
9.7	Virginica
6.4	Virginica
5.3	Virginica
3.4	Setosa
1.7	Setosa
3.1	Setosa
8.9	Virginica
7.0	Versicolor
6.1	Versicolor
1.3	Setosa
7.3	Versicolor
9.8	Virginica
8.6	Virginica
8.9	Virginica
8.6	Virginica
3.8	Versicolor
8.3	Versicolor
8.4	Versicolor
4.7	Versicolor
7.6	Versicolor
6.3	Versicolor
9.3	Virginica
9.1	Virginica
5.1	Setosa
4.0	Versicolor
6.3	Versicolor
2.0	Setosa
9.0	Virginica
7.5	Versicolor
9.1	Virginica
6.1	Virginica
4.0	Setosa
3.9	Setosa
5.9	Versicolor
1.4	Setosa
8.8	Virginica
8.1	Virginica
3.9	Setosa
8.7	Versicolor
6.1	Virginica
5.9	Virginica
6.5	Versicolor
5.6	Setosa
8.2	Versicolor
7.0	Versicolor
