sepal.width	petal.length	variety
7.1	4.4	Versicolor
5.8	4.4	Setosa
3.5	5.6	Setosa
7.6	2.5	Setosa
8.0	4.6	Setosa
5.0	10.6	Virginica
4.6	4.0	Setosa
7.0	3.0	Setosa
3.9	1.4	Setosa
4.2	5.5	Setosa
7.3	1.7	Setosa
7.5	5.4	Setosa
5.5	8.8	Virginica
5.3	3.8	Versicolor
5.7	8.4	Virginica
3.5	6.5	Virginica
6.5	6.0	Versicolor
3.6	5.6	Setosa
7.8	4.0	Setosa
4.7	4.4	Versicolor
5.3	8.8	Versicolor
6.2	7.1	Virginica
3.2	5.6	Virginica
6.4	7.8	Versicolor
5.2	3.8	Setosa
6.4	4.5	Setosa
2.8	8.4	Versicolor
3.3	4.4	Setosa
6.5	7.9	Virginica
5.3	6.0	Versicolor
3.8	3.3	Setosa
6.4	5.8	Versicolor
5.5	6.5	Versicolor
6.0	7.0	Versicolor
7.7	8.8	Versicolor
5.9	8.0	Versicolor
5.9	6.2	Versicolor
4.9	5.6	Versicolor
4.7	9.5	Virginica
3.5	5.1	Setosa
2.7	6.3	Virginica
3.9	4.5	Setosa
3.3	8.6	Virginica
7.0	5.1	Versicolor
6.1	2.0	Setosa
5.2	3.5	Setosa
6.5	8.2	Virginica
7.1	9.6	Virginica
5.0	8.8	Virginica
2.5	8.5	Virginica
3.4	7.3	Versicolor
3.8	8.7	Versicolor
5.3	5.2	Setosa
4.5	3.8	Setosa
6.5	7.6	Versicolor
4.1	8.6	Virginica
8.4	2.7	Setosa
5.9	4.1	Setosa
4.0	7.0	Versicolor
6.0	4.8	Setosa
3.4	4.4	Setosa
5.3	9.4	Virginica
5.5	5.5	Versicolor
6.1	6.9	Virginica
3.3	10.7	Virginica
5.8	8.2	Virginica
4.2	8.0	Versicolor
2.8	9.6	Virginica
2.7	3.9	Versicolor
6.7	7.7	Virginica
5.5	7.7	Virginica
7.4	5.4	Setosa
6.1	4.9	Versicolor
7.2	1.2	Setosa
4.6	8.5	Virginica
4.0	7.4	Versicolor
4.5	6.9	Versicolor
6.4	3.7	Setosa
4.5	1.4	Setosa
4.6	2.5	Setosa
3.9	3.5	Setosa
4.7	5.6	Versicolor
4.7	7.1	Virginica
6.0	7.6	Virginica
5.7	4.0	Setosa
3.9	5.7	Versicolor
6.9	1.4	Setosa
5.2	8.5	Versicolor
4.8	9.0	Virginica
7.5	7.4	Virginica
4.6	3.9	Setosa
6.9	2.1	Setosa
6.5	10.3	Virginica
7.7	8.2	Versicolor
8.1	2.0	Setosa
4.0	8.4	Versicolor
6.8	6.6	Virginica
6.5	7.2	Versicolor
6.2	4.7	Versicolor
5.6	7.1	Virginica
4.2	2.9	Setosa
5.3	7.7	Virginica
7.1	1.4	Setosa
6.6	4.5	Versicolor
7.6	5.4	Versicolor
