petal.width	variety
2.6	Setosa
3.2	Setosa
4.8	Virginica
3.2	Setosa
4.5	Versicolor
4.3	Virginica
5.4	Virginica
2.5	Versicolor
2.2	Setosa
4.0	Versicolor
4.2	Versicolor
4.1	Virginica
0.7	Setosa
2.7	Setosa
3.4	Setosa
3.5	Virginica
6.4	Virginica
5.3	Versicolor
6.2	Virginica
0.1	Setosa
1.4	Setosa
2.1	Versicolor
3.1	Versicolor
5.9	Virginica
4.2	Versicolor
2.8	Virginica
3.2	Setosa
4.8	Versicolor
4.0	Versicolor
3.7	Setosa
4.8	Setosa
1.8	Setosa
3.7	Setosa
1.3	Setosa
4.6	Versicolor
4.6	Versicolor
4.7	Versicolor
4.0	Versicolor
5.7	Versicolor
4.8	Virginica
5.0	Virginica
2.8	Virginica
5.0	Versicolor
1.8	Versicolor
2.2	Virginica
1.7	Setosa
5.8	Versicolor
5.4	Versicolor
3.3	Virginica
1.6	Setosa
6.3	Virginica
1.2	Setosa
4.7	Virginica
1.2	Setosa
3.3	Setosa
2.5	Versicolor
3.2	Setosa
4.8	Versicolor
2.0	Versicolor
1.5	Virginica
2.9	Versicolor
2.2	Setosa
2.0	Versicolor
4.7	Setosa
6.5	Virginica
1.3	Versicolor
3.7	Setosa
3.3	Versicolor
1.2	Versicolor
1.8	Virginica
2.4	Versicolor
3.2	Setosa
4.3	Versicolor
6.5	Virginica
6.2	Virginica
5.8	Versicolor
2.8	Virginica
4.7	Setosa
2.9	Versicolor
6.3	Virginica
5.6	Virginica
2.9	Versicolor
4.0	Versicolor
1.9	Setosa
5.9	Virginica
5.4	Virginica
0.6	Setosa
4.0	Virginica
2.6	Virginica
2.4	Virginica
1.0	Versicolor
4.6	Virginica
1.7	Setosa
1.8	Virginica
2.9	Virginica
4.4	Versicolor
1.2	Setosa
2.3	Virginica
3.4	Setosa
4.6	Virginica
2.8	Virginica
5.8	Versicolor
2.3	Virginica
1.1	Versicolor
3.0	Versicolor
