sepal.length	sepal.width	petal.length	variety
6.6	3.5	8.9	Virginica
7.1	5.3	3.7	Setosa
10.0	5.6	5.4	Versicolor
8.6	3.8	3.4	Setosa
9.4	2.8	7.6	Virginica
8.9	6.0	9.0	Virginica
8.0	8.0	5.3	Setosa
9.8	3.8	7.6	Virginica
5.9	6.4	5.3	Setosa
6.3	4.5	5.4	Setosa
7.0	7.7	2.9	Setosa
5.3	4.0	4.6	Setosa
4.8	7.5	2.4	Setosa
7.7	4.0	7.3	Virginica
9.8	5.2	3.0	Setosa
5.9	4.9	2.2	Setosa
5.1	5.9	5.4	Setosa
7.9	4.4	6.3	Versicolor
8.6	3.4	8.7	Versicolor
6.2	6.1	4.0	Versicolor
4.4	5.7	2.3	Setosa
5.1	3.8	1.6	Setosa
6.8	7.2	5.6	Virginica
6.3	7.4	7.1	Virginica
11.1	3.0	8.4	Virginica
11.2	5.0	9.1	Virginica
7.4	6.3	7.1	Virginica
8.8	5.5	6.0	Virginica
10.1	6.9	6.6	Versicolor
5.6	6.6	3.0	Setosa
7.0	4.0	1.3	Setosa
6.5	6.8	9.1	Versicolor
8.5	7.2	6.1	Virginica
5.5	7.0	4.1	Setosa
8.6	5.0	1.4	Setosa
10.9	6.3	9.6	Virginica
8.9	7.1	2.5	Setosa
9.2	4.4	9.9	Virginica
9.6	3.1	6.1	Virginica
8.7	5.2	3.6	Setosa
7.0	3.7	6.5	Versicolor
7.7	3.0	5.5	Virginica
6.2	7.2	4.8	Setosa
8.9	2.7	7.3	Virginica
9.0	5.0	9.7	Virginica
6.0	6.9	8.0	Versicolor
10.9	7.2	7.0	Versicolor
10.4	6.0	5.2	Versicolor
10.7	5.6	9.1	Virginica
6.7	2.7	5.5	Versicolor
6.4	3.7	4.0	Setosa
11.4	6.8	9.9	Virginica
7.9	6.1	9.5	Virginica
10.5	5.5	8.5	Virginica
8.2	7.3	6.8	Virginica
9.1	3.5	4.9	Setosa
7.6	7.0	8.5	Versicolor
5.4	3.5	6.0	Versicolor
6.2	4.3	4.1	Versicolor
10.2	4.8	2.2	Setosa
8.6	8.1	1.5	Setosa
8.5	7.0	4.6	Setosa
11.4	5.6	6.9	Versicolor
6.5	2.7	5.0	Virginica
7.6	2.7	5.7	Versicolor
6.7	3.4	8.7	Versicolor
9.7	6.6	9.6	Virginica
7.8	3.7	5.9	Virginica
10.7	3.1	7.4	Versicolor
8.8	3.7	5.1	Versicolor
6.6	6.0	3.0	Versicolor
9.5	3.0	7.0	Versicolor
5.0	5.1	1.4	Setosa
10.3	6.0	4.9	Versicolor
12.1	7.5	9.6	Virginica
10.0	7.0	4.5	Versicolor
9.6	4.2	3.5	Setosa
7.4	5.2	8.3	Virginica
8.1	6.3	4.7	Versicolor
7.1	3.5	6.9	Versicolor
9.3	7.8	7.2	Versicolor
5.5	3.9	5.2	Versicolor
11.7	2.8	7.7	Virginica
7.8	3.4	3.1	Setosa
6.6	6.5	7.4	Versicolor
8.8	3.8	7.0	Virginica
9.5	7.9	8.5	Versicolor
7.7	5.4	5.8	Versicolor
8.8	5.8	8.4	Versicolor
9.3	4.4	8.6	Virginica
5.6	7.4	6.1	Versicolor
6.0	4.3	2.4	Setosa
5.6	6.8	5.4	Virginica
8.2	4.5	4.0	Setosa
6.8	7.3	9.1	Virginica
7.4	5.0	9.6	Virginica
10.0	7.5	6.3	Virginica
6.7	7.9	3.4	Setosa
9.3	4.4	9.8	Virginica
8.5	3.9	2.0	Setosa
7.8	6.6	4.1	Setosa
5.9	5.9	5.2	Setosa
8.3	2.7	5.6	Virginica
6.2	3.8	6.0	Versicolor
8.7	6.5	9.7	Virginica
