sepal.width	variety
5.0	Virginica
4.9	Versicolor
4.1	Versicolor
4.0	Virginica
7.2	Versicolor
5.0	Setosa
7.5	Virginica
5.5	Setosa
4.4	Setosa
3.6	Versicolor
4.0	Virginica
3.1	Virginica
4.5	Versicolor
5.2	Virginica
6.5	Virginica
4.3	Versicolor
5.0	Virginica
4.6	Setosa
4.8	Virginica
6.5	Virginica
7.1	Versicolor
5.9	Versicolor
5.4	Setosa
4.4	Versicolor
5.8	Virginica
5.2	Versicolor
3.3	Versicolor
4.2	Setosa
3.9	Setosa
6.0	Virginica
4.9	Versicolor
8.2	Setosa
4.5	Setosa
4.7	Versicolor
6.9	Setosa
3.5	Versicolor
5.3	Virginica
8.0	Setosa
5.9	Setosa
7.5	Setosa
5.1	Virginica
5.2	Virginica
8.3	Setosa
7.3	Virginica
3.2	Virginica
3.5	Virginica
7.0	Setosa
2.4	Versicolor
4.3	Virginica
6.8	Virginica
5.9	Setosa
5.9	Setosa
5.3	Setosa
6.0	Virginica
3.5	Versicolor
7.5	Setosa
3.6	Versicolor
3.1	Setosa
5.1	Setosa
6.7	Versicolor
3.4	Virginica
4.2	Versicolor
7.5	Virginica
7.3	Setosa
6.7	Setosa
5.9	Versicolor
4.3	Setosa
3.9	Setosa
3.0	Versicolor
3.8	Virginica
6.1	Virginica
3.3	Versicolor
2.3	Versicolor
6.3	Virginica
6.4	Versicolor
6.7	Setosa
4.4	Versicolor
4.3	Virginica
5.1	Versicolor
4.3	Setosa
3.8	Virginica
5.5	Setosa
5.5	Versicolor
7.0	Versicolor
4.5	Setosa
4.0	Setosa
4.7	Virginica
7.7	Versicolor
5.2	Virginica
3.6	Setosa
5.4	Setosa
3.2	Virginica
7.7	Virginica
4.2	Virginica
3.6	Virginica
6.8	Setosa
7.7	Virginica
4.1	Versicolor
5.0	Versicolor
7.3	Versicolor
3.0	Virginica
5.6	Setosa
7.5	Versicolor
6.7	Versicolor
6.3	Setosa
