petal.length	variety
2.1	Setosa
4.8	Setosa
8.1	Versicolor
9.0	Virginica
9.7	Virginica
8.1	Versicolor
1.3	Setosa
6.3	Versicolor
7.4	Versicolor
3.4	Setosa
5.7	Setosa
5.9	Virginica
6.5	Virginica
7.4	Virginica
7.2	Virginica
6.9	Virginica
1.9	Setosa
7.7	Versicolor
8.6	Virginica
6.6	Virginica
5.2	Setosa
4.5	Setosa
1.9	Setosa
7.9	Versicolor
5.7	Virginica
5.6	Setosa
5.9	Setosa
7.5	Versicolor
4.2	Setosa
5.1	Setosa
5.9	Versicolor
7.9	Versicolor
1.5	Setosa
6.1	Virginica
5.0	Versicolor
3.4	Setosa
7.5	Versicolor
6.2	Setosa
7.2	Versicolor
8.5	Versicolor
4.9	Setosa
5.9	Setosa
6.4	Virginica
7.5	Versicolor
1.9	Setosa
6.6	Versicolor
6.2	Versicolor
1.8	Setosa
8.6	Virginica
2.6	Setosa
7.9	Virginica
6.8	Versicolor
7.9	Versicolor
6.6	Versicolor
9.9	Virginica
8.9	Virginica
9.5	Virginica
5.0	Setosa
6.0	Virginica
9.5	Virginica
6.6	Virginica
3.0	Setosa
9.8	Virginica
9.5	Virginica
5.4	Versicolor
8.0	Versicolor
5.7	Versicolor
6.0	Virginica
6.7	Virginica
5.5	Setosa
5.7	Versicolor
8.5	Versicolor
4.4	Setosa
6.1	Versicolor
6.0	Versicolor
7.0	Versicolor
7.5	Versicolor
8.2	Versicolor
7.1	Virginica
7.8	Virginica
4.9	Setosa
6.9	Versicolor
5.0	Setosa
1.8	Setosa
3.0	Setosa
7.1	Versicolor
1.3	Setosa
2.7	Setosa
5.0	Setosa
5.9	Virginica
1.9	Setosa
6.6	Virginica
4.6	Setosa
9.0	Virginica
7.2	Versicolor
1.7	Setosa
6.3	Virginica
5.4	Versicolor
8.1	Virginica
5.4	Setosa
7.6	Virginica
6.4	Versicolor
7.3	Virginica
3.1	Setosa
6.8	Versicolor
