sepal.width	variety
4.6	Setosa
7.3	Versicolor
5.3	Versicolor
6.3	Virginica
3.2	Virginica
2.8	Virginica
6.4	Virginica
4.4	Setosa
7.2	Setosa
6.5	Setosa
5.0	Versicolor
4.1	Versicolor
6.2	Virginica
3.5	Versicolor
5.9	Setosa
4.7	Versicolor
7.0	Versicolor
3.9	Virginica
5.1	Setosa
6.7	Setosa
7.7	Versicolor
3.4	Virginica
3.7	Versicolor
4.0	Virginica
7.1	Setosa
5.2	Versicolor
4.0	Versicolor
4.1	Setosa
4.0	Virginica
7.1	Setosa
5.6	Versicolor
2.7	Versicolor
5.7	Virginica
3.6	Virginica
5.9	Setosa
6.9	Setosa
7.1	Versicolor
5.2	Versicolor
5.9	Setosa
6.6	Setosa
7.2	Setosa
2.5	Virginica
4.1	Virginica
3.2	Virginica
4.0	Virginica
6.9	Versicolor
5.4	Versicolor
3.3	Virginica
2.8	Versicolor
4.4	Versicolor
6.7	Versicolor
4.7	Versicolor
7.3	Virginica
5.5	Virginica
5.5	Virginica
3.5	Virginica
7.4	Setosa
4.7	Setosa
5.5	Virginica
5.1	Versicolor
6.7	Virginica
7.3	Setosa
6.1	Virginica
5.3	Virginica
6.2	Versicolor
5.3	Setosa
4.4	Setosa
3.0	Versicolor
4.8	Setosa
7.2	Virginica
3.3	Virginica
4.8	Virginica
4.9	Versicolor
7.0	Versicolor
6.5	Versicolor
7.0	Versicolor
4.9	Setosa
7.3	Virginica
7.5	Virginica
4.4	Versicolor
4.3	Virginica
3.3	Versicolor
8.5	Setosa
7.1	Virginica
3.0	Setosa
3.0	Versicolor
6.5	Setosa
6.2	Virginica
5.9	Setosa
3.9	Setosa
7.2	Virginica
3.8	Versicolor
5.0	Virginica
7.5	Setosa
3.0	Virginica
3.8	Versicolor
3.1	Versicolor
7.7	Setosa
4.9	Versicolor
6.8	Virginica
4.4	Versicolor
7.2	Setosa
6.9	Versicolor
5.4	Versicolor
5.0	Versicolor
