sepal.length	sepal.width	petal.length	variety
7.4	5.1	8.4	Versicolor
5.5	4.5	4.6	Setosa
5.6	6.0	5.5	Versicolor
7.9	3.4	5.8	Versicolor
8.3	5.3	8.3	Versicolor
7.7	5.4	9.9	Virginica
7.7	7.0	8.0	Versicolor
11.1	6.0	7.9	Virginica
5.7	7.4	5.5	Setosa
5.5	2.8	6.0	Versicolor
9.5	3.2	7.6	Virginica
8.5	6.8	4.9	Setosa
9.5	6.1	7.4	Versicolor
9.2	4.1	7.2	Versicolor
10.9	3.2	9.7	Virginica
5.2	6.2	2.1	Setosa
7.0	4.5	4.0	Versicolor
7.2	7.4	6.3	Versicolor
7.1	4.5	7.4	Virginica
6.6	6.6	5.6	Virginica
11.7	6.6	9.4	Virginica
7.6	2.8	5.9	Virginica
9.2	7.5	5.5	Setosa
9.4	3.7	6.3	Versicolor
4.8	6.9	1.6	Setosa
5.6	7.5	6.1	Versicolor
8.9	7.2	6.0	Versicolor
10.6	7.3	5.5	Versicolor
9.2	3.8	10.2	Virginica
6.5	4.9	2.1	Setosa
8.6	7.4	3.5	Setosa
11.4	5.8	6.9	Virginica
10.2	3.3	4.8	Virginica
8.7	6.6	2.5	Setosa
6.9	4.0	5.7	Versicolor
6.6	8.1	5.5	Setosa
5.4	7.5	8.5	Versicolor
9.2	5.3	2.7	Setosa
11.0	7.7	6.2	Versicolor
10.6	5.5	4.4	Versicolor
9.5	4.8	5.8	Versicolor
7.1	3.0	4.6	Versicolor
9.7	4.8	6.5	Versicolor
7.0	3.5	4.1	Setosa
5.1	4.5	3.5	Versicolor
7.4	4.9	4.2	Setosa
10.3	7.0	6.0	Virginica
9.7	5.1	9.6	Virginica
9.4	8.1	1.9	Setosa
8.7	4.5	7.3	Virginica
6.3	4.5	5.9	Versicolor
8.8	4.9	10.3	Virginica
6.8	6.6	3.1	Setosa
10.8	7.3	10.5	Virginica
10.3	3.8	5.7	Versicolor
6.6	2.9	4.6	Versicolor
8.6	2.9	5.2	Versicolor
9.8	7.5	1.2	Setosa
10.9	5.7	5.3	Virginica
10.7	6.3	9.7	Virginica
7.2	3.1	8.0	Versicolor
6.8	3.3	7.6	Virginica
5.9	4.9	5.9	Setosa
7.7	5.1	7.9	Versicolor
8.9	7.3	7.1	Virginica
9.2	5.2	3.3	Setosa
9.4	6.4	7.8	Versicolor
10.2	6.2	5.5	Versicolor
8.5	3.5	5.8	Setosa
8.2	7.6	9.1	Virginica
8.8	6.7	7.4	Versicolor
9.2	5.0	6.7	Versicolor
11.2	5.0	6.8	Virginica
7.6	7.1	4.0	Setosa
6.1	5.8	3.9	Setosa
8.4	6.5	3.3	Setosa
7.0	7.4	5.0	Versicolor
6.3	2.7	7.6	Versicolor
9.8	2.7	6.6	Virginica
10.5	3.2	6.6	Versicolor
9.4	5.0	6.0	Virginica
6.1	6.2	4.4	Setosa
7.9	5.2	3.0	Setosa
7.9	5.9	5.5	Setosa
11.0	3.5	6.0	Virginica
4.5	4.3	4.8	Setosa
5.1	7.3	3.5	Setosa
9.4	3.1	8.0	Virginica
10.5	6.5	7.8	Virginica
7.8	6.0	5.9	Setosa
6.2	3.4	8.2	Versicolor
8.5	7.6	4.9	Setosa
9.6	4.0	8.4	Versicolor
9.6	4.3	2.6	Setosa
9.5	5.4	8.0	Versicolor
10.8	4.2	8.9	Virginica
8.3	3.4	9.1	Virginica
6.1	8.0	4.4	Setosa
8.9	5.7	5.3	Setosa
10.0	3.0	6.8	Virginica
8.1	4.2	1.5	Setosa
10.9	7.1	9.6	Virginica
11.2	4.8	11.2	Virginica
10.1	3.0	7.1	Virginica
9.3	5.6	4.5	Versicolor
