sepal.length	variety
9.6	Versicolor
9.2	Virginica
9.5	Setosa
9.5	Setosa
9.1	Versicolor
8.0	Versicolor
7.8	Versicolor
10.5	Versicolor
8.3	Versicolor
11.1	Versicolor
7.9	Setosa
7.1	Setosa
5.9	Setosa
8.3	Virginica
7.1	Setosa
5.3	Setosa
8.1	Setosa
7.4	Virginica
8.4	Versicolor
8.7	Virginica
7.9	Setosa
11.0	Virginica
8.7	Virginica
10.7	Virginica
11.1	Virginica
10.1	Virginica
7.2	Virginica
8.5	Virginica
8.1	Versicolor
7.6	Setosa
7.8	Versicolor
8.3	Virginica
10.3	Versicolor
11.7	Virginica
6.3	Virginica
6.1	Setosa
10.7	Versicolor
9.2	Virginica
8.2	Versicolor
6.4	Setosa
10.5	Versicolor
8.9	Setosa
7.8	Setosa
9.0	Versicolor
8.6	Setosa
8.6	Virginica
7.5	Versicolor
6.7	Setosa
6.2	Virginica
7.6	Virginica
7.4	Versicolor
7.7	Setosa
5.1	Setosa
9.8	Virginica
8.7	Setosa
7.8	Virginica
9.7	Versicolor
6.0	Versicolor
11.3	Virginica
7.8	Setosa
6.0	Versicolor
7.0	Setosa
9.3	Virginica
7.0	Virginica
11.0	Versicolor
8.1	Versicolor
5.9	Setosa
6.4	Versicolor
12.4	Virginica
9.2	Versicolor
7.2	Versicolor
7.2	Setosa
8.9	Setosa
7.4	Virginica
6.5	Virginica
8.4	Setosa
8.2	Virginica
6.7	Virginica
9.9	Virginica
7.4	Virginica
8.4	Virginica
6.3	Virginica
10.0	Versicolor
5.3	Setosa
10.3	Versicolor
6.4	Virginica
7.5	Setosa
8.9	Virginica
6.9	Virginica
6.7	Virginica
8.5	Setosa
8.4	Setosa
8.0	Setosa
7.4	Virginica
10.1	Versicolor
6.7	Versicolor
10.7	Versicolor
6.8	Setosa
9.2	Versicolor
10.4	Versicolor
7.8	Setosa
7.1	Setosa
6.7	Setosa
7.6	Setosa
7.1	Setosa
