sepal.length	variety
6.0	Versicolor
7.9	Setosa
5.7	Setosa
5.2	Setosa
7.8	Versicolor
9.8	Virginica
7.7	Versicolor
9.7	Virginica
6.8	Versicolor
5.0	Setosa
5.5	Setosa
9.1	Setosa
10.2	Versicolor
7.9	Setosa
6.6	Versicolor
7.7	Virginica
12.4	Virginica
8.5	Virginica
6.6	Versicolor
9.0	Versicolor
8.1	Setosa
7.2	Virginica
10.0	Versicolor
6.1	Versicolor
5.7	Versicolor
11.2	Versicolor
6.4	Setosa
6.7	Virginica
5.6	Setosa
7.9	Virginica
10.3	Virginica
7.8	Setosa
8.2	Versicolor
4.4	Setosa
6.5	Versicolor
9.7	Virginica
10.7	Versicolor
8.1	Versicolor
7.5	Versicolor
9.3	Setosa
7.1	Versicolor
10.6	Virginica
12.2	Virginica
9.7	Versicolor
6.2	Versicolor
5.5	Setosa
6.1	Virginica
8.8	Setosa
7.9	Setosa
7.6	Setosa
9.0	Setosa
5.4	Setosa
5.1	Setosa
6.6	Versicolor
8.0	Virginica
9.7	Setosa
5.5	Setosa
10.5	Versicolor
10.0	Versicolor
8.3	Virginica
7.8	Versicolor
5.1	Setosa
8.9	Setosa
8.0	Setosa
6.7	Virginica
7.1	Virginica
10.7	Virginica
7.1	Versicolor
7.7	Setosa
8.1	Setosa
8.4	Versicolor
9.4	Versicolor
6.9	Versicolor
9.6	Versicolor
9.1	Setosa
9.0	Versicolor
7.9	Setosa
7.5	Versicolor
8.9	Virginica
7.3	Versicolor
8.0	Versicolor
5.9	Versicolor
7.8	Setosa
7.9	Setosa
7.7	Setosa
6.7	Versicolor
8.2	Virginica
8.4	Virginica
5.1	Versicolor
5.9	Setosa
8.0	Versicolor
10.7	Virginica
9.2	Virginica
7.9	Virginica
9.6	Versicolor
9.8	Virginica
7.3	Virginica
4.5	Setosa
5.6	Setosa
5.0	Setosa
8.9	Versicolor
5.2	Setosa
7.8	Setosa
8.1	Setosa
6.3	Versicolor
