sepal.length	variety
7.9	Setosa
7.3	Setosa
7.5	Versicolor
6.7	Setosa
10.0	Versicolor
11.0	Virginica
8.3	Virginica
9.0	Versicolor
9.2	Virginica
7.3	Virginica
7.3	Versicolor
10.3	Setosa
10.2	Virginica
7.2	Versicolor
9.3	Virginica
7.3	Virginica
7.3	Setosa
6.2	Versicolor
8.0	Versicolor
8.0	Setosa
10.1	Versicolor
8.7	Versicolor
9.1	Setosa
7.2	Setosa
7.3	Versicolor
7.5	Versicolor
8.4	Setosa
5.6	Versicolor
10.3	Versicolor
9.7	Virginica
9.9	Virginica
7.0	Versicolor
8.0	Setosa
10.1	Versicolor
9.1	Versicolor
9.6	Virginica
7.1	Virginica
10.3	Virginica
8.4	Setosa
5.9	Setosa
9.3	Setosa
9.5	Virginica
9.3	Versicolor
10.8	Virginica
7.0	Versicolor
9.5	Setosa
8.4	Versicolor
9.7	Versicolor
6.1	Versicolor
10.3	Virginica
7.2	Versicolor
9.7	Virginica
8.2	Virginica
8.9	Versicolor
9.0	Virginica
5.7	Setosa
7.6	Setosa
5.4	Setosa
6.7	Virginica
5.8	Virginica
10.6	Virginica
6.8	Setosa
7.5	Versicolor
8.2	Versicolor
9.7	Virginica
10.7	Virginica
7.8	Virginica
6.4	Setosa
7.4	Virginica
7.9	Virginica
7.4	Setosa
9.9	Virginica
7.8	Setosa
7.7	Versicolor
12.2	Virginica
9.0	Setosa
6.5	Setosa
9.2	Versicolor
11.2	Virginica
9.1	Setosa
6.2	Setosa
9.3	Setosa
9.2	Versicolor
6.6	Versicolor
5.5	Versicolor
7.6	Setosa
9.1	Setosa
8.9	Versicolor
9.1	Versicolor
6.1	Versicolor
10.9	Versicolor
7.4	Setosa
6.4	Virginica
9.6	Virginica
10.0	Virginica
7.5	Versicolor
8.2	Setosa
11.4	Virginica
8.9	Virginica
6.0	Setosa
6.9	Setosa
9.4	Versicolor
6.5	Versicolor
8.5	Setosa
6.6	Setosa
