petal.width	variety
2.9	Versicolor
5.1	Setosa
3.6	Versicolor
4.8	Versicolor
0.6	Setosa
6.1	Virginica
2.4	Virginica
7.0	Virginica
0.7	Setosa
1.5	Virginica
1.4	Versicolor
3.7	Setosa
3.1	Setosa
2.3	Virginica
1.7	Setosa
5.8	Virginica
2.9	Virginica
2.4	Virginica
2.8	Virginica
4.5	Versicolor
2.8	Virginica
3.4	Setosa
3.5	Versicolor
0.2	Setosa
3.5	Versicolor
0.2	Setosa
0.2	Setosa
2.3	Versicolor
2.3	Setosa
0.2	Setosa
6.0	Virginica
4.5	Versicolor
1.9	Versicolor
4.3	Setosa
2.0	Virginica
3.3	Virginica
1.3	Versicolor
6.0	Versicolor
0.7	Setosa
1.7	Versicolor
4.9	Virginica
2.4	Setosa
3.4	Setosa
1.8	Virginica
2.1	Virginica
2.2	Setosa
2.7	Setosa
4.7	Versicolor
3.7	Virginica
2.3	Versicolor
2.9	Virginica
1.6	Versicolor
0.2	Setosa
6.2	Virginica
3.5	Virginica
2.7	Setosa
4.0	Virginica
2.8	Virginica
3.2	Setosa
5.7	Virginica
4.4	Virginica
1.8	Versicolor
5.3	Virginica
4.8	Versicolor
2.8	Versicolor
5.2	Versicolor
2.5	Virginica
2.0	Versicolor
5.5	Versicolor
1.0	Setosa
3.5	Versicolor
3.3	Versicolor
4.2	Setosa
1.3	Versicolor
6.8	Virginica
3.8	Versicolor
4.5	Versicolor
1.5	Versicolor
2.6	Versicolor
3.4	Setosa
1.7	Setosa
1.7	Setosa
5.7	Versicolor
1.4	Setosa
5.3	Virginica
1.8	Virginica
2.4	Versicolor
0.2	Setosa
4.6	Virginica
2.1	Versicolor
5.8	Virginica
3.3	Setosa
4.7	Setosa
2.8	Versicolor
5.9	Virginica
3.6	Virginica
3.1	Versicolor
0.9	Setosa
6.4	Virginica
1.5	Versicolor
4.6	Virginica
3.6	Virginica
4.0	Virginica
2.4	Versicolor
2.9	Versicolor
