petal.length	petal.width	variety
8.4	2.8	Virginica
5.5	2.2	Setosa
9.7	5.8	Virginica
7.1	2.4	Virginica
9.8	2.3	Virginica
8.8	2.3	Versicolor
6.0	2.0	Versicolor
7.9	3.0	Virginica
7.5	5.7	Versicolor
3.4	2.8	Setosa
9.2	2.5	Versicolor
8.6	2.8	Versicolor
4.5	3.3	Versicolor
7.4	3.5	Virginica
5.0	2.4	Setosa
5.7	2.8	Setosa
2.8	3.2	Setosa
7.7	1.8	Versicolor
7.6	2.8	Virginica
7.4	4.9	Versicolor
10.2	5.5	Virginica
2.1	2.2	Setosa
7.3	5.3	Virginica
8.3	2.8	Virginica
4.4	3.2	Setosa
8.0	4.3	Versicolor
7.0	3.0	Versicolor
7.4	4.0	Versicolor
9.1	3.4	Virginica
1.0	0.7	Setosa
5.9	2.7	Setosa
5.8	0.4	Setosa
5.6	1.6	Setosa
9.9	4.6	Virginica
9.1	6.3	Virginica
4.7	1.2	Setosa
6.1	5.0	Versicolor
6.7	4.3	Virginica
6.7	6.5	Virginica
8.0	6.2	Virginica
5.6	2.6	Versicolor
8.8	1.9	Versicolor
5.6	3.9	Virginica
6.9	3.3	Virginica
4.4	2.7	Setosa
4.7	2.4	Versicolor
10.4	4.8	Virginica
5.7	4.5	Virginica
7.2	6.6	Virginica
7.1	4.5	Versicolor
3.8	3.8	Setosa
6.4	1.5	Versicolor
9.5	3.3	Virginica
3.6	4.7	Setosa
3.4	4.2	Setosa
8.5	1.0	Versicolor
4.4	0.2	Setosa
6.0	1.8	Virginica
5.4	4.3	Setosa
2.5	0.2	Setosa
4.6	0.2	Setosa
5.2	2.2	Versicolor
3.0	1.2	Setosa
8.0	1.7	Versicolor
2.4	3.2	Setosa
3.7	1.0	Setosa
5.5	0.7	Setosa
7.9	2.3	Versicolor
9.1	5.4	Virginica
2.2	1.7	Setosa
6.1	3.9	Virginica
5.9	0.1	Setosa
8.0	2.3	Virginica
5.0	2.1	Versicolor
5.5	2.2	Setosa
8.7	2.2	Virginica
7.5	3.5	Virginica
2.7	0.2	Setosa
7.5	5.0	Versicolor
6.2	2.0	Versicolor
7.8	2.2	Virginica
7.1	2.0	Virginica
6.0	2.9	Virginica
7.9	2.3	Virginica
4.9	4.4	Versicolor
8.5	4.0	Versicolor
6.1	0.7	Setosa
6.7	4.3	Versicolor
7.4	5.2	Versicolor
1.8	3.2	Setosa
2.3	4.7	Setosa
8.4	3.2	Versicolor
4.4	2.6	Setosa
9.2	2.6	Versicolor
2.9	3.7	Setosa
6.8	4.6	Virginica
4.4	5.6	Versicolor
3.0	3.4	Setosa
1.9	4.8	Setosa
3.1	1.7	Setosa
5.1	2.8	Virginica
3.1	3.6	Setosa
7.1	7.0	Virginica
8.2	2.5	Versicolor
9.3	3.9	Virginica
