sepal.length	variety
9.2	Virginica
7.7	Virginica
9.2	Virginica
10.6	Versicolor
9.4	Virginica
5.6	Setosa
10.5	Virginica
8.3	Setosa
8.9	Virginica
9.9	Versicolor
5.6	Setosa
7.3	Versicolor
6.4	Virginica
7.5	Virginica
7.6	Versicolor
9.4	Virginica
8.7	Setosa
7.8	Setosa
9.4	Virginica
7.5	Setosa
8.7	Virginica
10.0	Versicolor
8.6	Setosa
8.4	Setosa
8.7	Virginica
9.4	Versicolor
8.7	Versicolor
8.0	Versicolor
11.2	Virginica
8.3	Setosa
8.2	Setosa
6.5	Virginica
8.7	Versicolor
9.4	Versicolor
7.6	Virginica
8.7	Setosa
10.0	Versicolor
7.1	Setosa
10.1	Versicolor
8.3	Versicolor
6.4	Setosa
7.9	Virginica
5.9	Setosa
8.7	Versicolor
6.7	Setosa
6.5	Setosa
10.6	Versicolor
9.9	Virginica
7.8	Virginica
9.3	Virginica
9.5	Virginica
9.5	Virginica
9.6	Versicolor
8.3	Virginica
7.7	Versicolor
9.7	Virginica
12.2	Virginica
9.4	Setosa
5.6	Setosa
9.4	Setosa
6.9	Virginica
8.3	Versicolor
7.1	Versicolor
9.1	Setosa
9.2	Setosa
4.9	Setosa
8.0	Versicolor
8.0	Setosa
7.0	Virginica
8.4	Setosa
5.5	Versicolor
7.6	Setosa
7.7	Virginica
8.6	Virginica
6.2	Versicolor
11.2	Virginica
7.0	Versicolor
11.9	Virginica
5.8	Setosa
5.5	Setosa
4.4	Setosa
8.5	Versicolor
9.2	Versicolor
8.5	Setosa
8.3	Setosa
7.8	Virginica
6.8	Versicolor
9.6	Virginica
7.5	Setosa
9.1	Versicolor
8.3	Virginica
10.4	Versicolor
5.9	Setosa
4.9	Versicolor
10.9	Versicolor
8.6	Setosa
6.6	Versicolor
7.9	Setosa
4.4	Setosa
4.5	Setosa
8.5	Setosa
9.4	Setosa
9.1	Versicolor
8.2	Setosa
6.8	Versicolor
