petal.width	variety
2.6	Setosa
5.3	Virginica
4.8	Versicolor
2.1	Versicolor
2.3	Virginica
4.5	Versicolor
6.5	Virginica
2.7	Versicolor
2.2	Versicolor
2.9	Virginica
1.4	Versicolor
2.3	Setosa
4.1	Setosa
4.3	Virginica
1.8	Virginica
4.9	Virginica
1.3	Versicolor
3.7	Setosa
4.7	Versicolor
1.7	Setosa
3.2	Virginica
6.0	Virginica
3.0	Versicolor
6.0	Virginica
3.3	Virginica
3.2	Setosa
2.3	Setosa
3.4	Setosa
2.4	Virginica
2.4	Virginica
4.0	Virginica
2.2	Setosa
3.7	Virginica
2.5	Versicolor
2.2	Versicolor
2.8	Virginica
2.5	Setosa
3.6	Setosa
4.5	Virginica
3.0	Versicolor
0.3	Setosa
3.6	Virginica
2.4	Versicolor
4.7	Setosa
2.2	Versicolor
4.0	Versicolor
4.7	Setosa
5.8	Versicolor
6.5	Virginica
1.9	Versicolor
2.2	Setosa
1.2	Setosa
1.8	Versicolor
0.8	Setosa
3.4	Virginica
4.7	Setosa
3.4	Virginica
1.2	Setosa
5.2	Versicolor
4.5	Versicolor
3.2	Setosa
4.3	Versicolor
3.2	Virginica
3.9	Versicolor
3.7	Setosa
3.5	Virginica
1.3	Setosa
3.5	Versicolor
5.6	Versicolor
2.8	Virginica
2.9	Setosa
2.9	Virginica
2.2	Setosa
2.2	Setosa
2.4	Setosa
4.6	Setosa
2.3	Virginica
2.3	Virginica
3.3	Versicolor
4.3	Virginica
4.3	Virginica
6.6	Virginica
2.7	Virginica
5.3	Virginica
2.2	Setosa
2.2	Setosa
1.2	Setosa
3.5	Versicolor
4.4	Versicolor
7.0	Virginica
3.6	Versicolor
5.8	Versicolor
4.5	Versicolor
2.6	Virginica
2.6	Virginica
1.8	Versicolor
2.3	Versicolor
2.5	Versicolor
2.5	Versicolor
2.1	Setosa
1.1	Setosa
4.7	Setosa
4.3	Setosa
1.7	Setosa
1.5	Virginica
