petal.length	variety
8.3	Versicolor
6.3	Versicolor
8.1	Virginica
5.9	Setosa
3.5	Versicolor
4.0	Versicolor
5.4	Setosa
9.1	Versicolor
5.5	Setosa
5.1	Setosa
5.4	Versicolor
2.8	Setosa
9.4	Versicolor
6.7	Versicolor
4.8	Versicolor
7.3	Virginica
4.9	Setosa
6.3	Virginica
5.0	Setosa
7.7	Versicolor
10.1	Virginica
9.6	Virginica
6.4	Versicolor
5.7	Setosa
5.5	Versicolor
7.1	Virginica
9.7	Virginica
4.4	Versicolor
4.6	Setosa
5.0	Virginica
6.0	Setosa
4.0	Setosa
8.4	Versicolor
4.5	Versicolor
2.8	Setosa
6.1	Versicolor
9.0	Versicolor
4.5	Setosa
4.6	Versicolor
10.1	Virginica
3.2	Setosa
2.4	Setosa
9.1	Virginica
7.7	Virginica
9.4	Virginica
4.1	Setosa
5.2	Setosa
7.9	Virginica
4.6	Versicolor
4.5	Versicolor
8.2	Versicolor
5.1	Setosa
4.8	Setosa
2.8	Setosa
6.0	Virginica
3.6	Setosa
3.5	Setosa
8.5	Versicolor
6.3	Versicolor
4.8	Setosa
7.8	Virginica
9.9	Virginica
5.5	Versicolor
7.1	Virginica
6.2	Virginica
5.5	Virginica
8.1	Virginica
5.8	Versicolor
5.9	Setosa
8.0	Virginica
5.3	Setosa
4.9	Setosa
8.9	Versicolor
5.5	Versicolor
7.5	Versicolor
9.4	Virginica
8.2	Virginica
4.7	Versicolor
3.0	Setosa
8.7	Virginica
5.2	Setosa
5.1	Virginica
9.7	Virginica
7.3	Virginica
8.7	Versicolor
2.6	Setosa
5.5	Virginica
5.4	Setosa
6.5	Virginica
6.0	Setosa
3.9	Setosa
5.0	Setosa
7.5	Virginica
4.7	Versicolor
3.5	Setosa
4.5	Versicolor
3.9	Setosa
1.0	Setosa
10.4	Virginica
5.0	Versicolor
6.1	Virginica
6.0	Versicolor
6.0	Versicolor
8.5	Versicolor
9.8	Virginica
