petal.length	petal.width	variety
5.5	3.2	Setosa
5.5	2.9	Setosa
3.3	0.2	Setosa
6.5	5.7	Versicolor
9.6	2.8	Virginica
5.5	4.0	Virginica
4.7	2.9	Versicolor
5.0	1.7	Setosa
6.5	5.1	Versicolor
6.1	4.3	Versicolor
8.0	4.3	Virginica
3.6	4.6	Setosa
3.0	0.6	Setosa
7.0	6.6	Virginica
6.5	2.8	Virginica
5.4	2.1	Virginica
5.9	1.8	Setosa
5.9	3.7	Setosa
6.5	2.0	Versicolor
4.9	1.6	Setosa
1.9	2.7	Setosa
2.7	4.7	Setosa
2.4	3.4	Setosa
8.5	6.0	Virginica
8.4	3.1	Versicolor
3.4	1.7	Setosa
9.1	2.4	Virginica
6.2	5.6	Versicolor
5.1	3.8	Versicolor
8.4	3.6	Virginica
7.7	5.0	Versicolor
6.8	4.3	Virginica
2.9	4.8	Setosa
1.5	1.4	Setosa
7.3	4.9	Virginica
1.4	4.2	Setosa
9.6	2.9	Virginica
6.3	5.3	Virginica
4.6	5.4	Versicolor
5.5	5.8	Versicolor
6.2	2.9	Setosa
8.2	2.3	Virginica
6.7	1.7	Versicolor
6.8	6.2	Virginica
10.9	5.0	Virginica
6.4	6.0	Versicolor
6.9	5.4	Versicolor
7.0	6.4	Virginica
4.4	1.2	Setosa
6.7	4.5	Versicolor
10.1	7.0	Virginica
10.2	7.0	Virginica
8.0	6.3	Virginica
10.7	3.7	Virginica
7.7	1.9	Versicolor
4.8	2.4	Versicolor
2.7	2.7	Setosa
8.3	3.8	Versicolor
6.6	5.0	Versicolor
8.2	4.5	Versicolor
6.4	5.8	Virginica
5.2	6.5	Virginica
3.7	0.8	Setosa
7.6	3.3	Virginica
3.0	2.2	Setosa
8.7	2.2	Versicolor
8.4	4.9	Versicolor
4.8	3.2	Setosa
9.0	4.0	Versicolor
7.3	2.8	Virginica
7.5	2.5	Virginica
6.3	4.3	Versicolor
10.1	2.9	Virginica
4.3	0.9	Setosa
4.8	3.1	Versicolor
3.3	0.8	Setosa
5.0	6.0	Versicolor
5.4	1.2	Versicolor
11.1	3.1	Virginica
3.0	3.4	Setosa
7.6	5.8	Virginica
6.9	5.7	Versicolor
2.5	0.7	Setosa
6.5	1.5	Versicolor
6.5	5.8	Versicolor
8.0	1.3	Versicolor
9.1	2.6	Versicolor
8.9	3.3	Virginica
3.3	4.2	Setosa
8.8	1.8	Versicolor
5.6	5.0	Versicolor
6.1	4.7	Setosa
7.9	5.0	Virginica
3.1	2.7	Setosa
1.6	1.7	Setosa
3.0	2.3	Setosa
4.6	1.6	Setosa
4.9	1.8	Versicolor
5.6	4.9	Setosa
3.6	2.7	Setosa
4.0	0.1	Setosa
8.6	5.4	Virginica
8.4	4.0	Versicolor
4.5	4.2	Virginica
5.6	3.2	Setosa
