sepal.width	petal.length	variety
5.5	5.4	Setosa
7.5	2.8	Setosa
7.2	4.5	Versicolor
3.6	5.6	Virginica
7.7	3.0	Setosa
4.2	2.0	Setosa
4.8	9.6	Virginica
6.3	9.2	Virginica
6.1	4.5	Setosa
5.5	8.5	Versicolor
7.5	7.1	Virginica
3.5	5.9	Versicolor
5.0	5.1	Setosa
3.0	6.0	Versicolor
2.7	8.1	Versicolor
6.5	6.1	Setosa
5.6	7.7	Versicolor
6.6	8.1	Virginica
3.9	7.3	Versicolor
6.2	8.7	Versicolor
3.5	8.7	Virginica
7.4	7.4	Virginica
5.8	8.0	Virginica
3.7	9.1	Virginica
3.8	9.7	Virginica
4.7	7.4	Versicolor
6.9	3.1	Setosa
4.0	5.5	Virginica
3.9	6.5	Versicolor
5.9	6.3	Versicolor
6.3	6.2	Setosa
5.0	4.4	Setosa
3.5	8.6	Versicolor
4.7	8.7	Versicolor
5.7	5.4	Setosa
4.3	6.6	Virginica
7.5	6.9	Virginica
5.5	2.6	Setosa
4.5	2.4	Setosa
5.7	9.6	Virginica
5.3	6.5	Versicolor
4.2	6.2	Virginica
3.7	7.4	Virginica
4.4	6.2	Versicolor
5.5	5.4	Versicolor
3.8	6.5	Versicolor
4.3	6.6	Versicolor
7.5	10.6	Virginica
7.0	6.0	Virginica
3.0	4.0	Versicolor
7.1	2.9	Setosa
3.0	9.0	Virginica
4.1	5.1	Setosa
5.7	8.8	Virginica
6.1	3.0	Setosa
5.9	3.3	Versicolor
6.4	2.4	Setosa
3.6	7.6	Virginica
3.0	8.5	Virginica
6.3	1.3	Setosa
7.0	6.0	Setosa
5.5	9.0	Versicolor
7.4	4.2	Setosa
5.3	4.9	Setosa
4.6	4.5	Setosa
6.2	9.0	Versicolor
3.9	9.1	Virginica
6.0	5.3	Virginica
6.3	8.1	Virginica
2.6	7.0	Versicolor
2.8	7.4	Versicolor
5.5	3.2	Setosa
6.5	7.7	Versicolor
2.8	8.9	Virginica
3.8	6.4	Setosa
3.8	7.7	Versicolor
3.0	5.9	Versicolor
2.8	7.6	Virginica
3.1	1.5	Setosa
5.2	7.8	Versicolor
5.8	8.1	Versicolor
6.9	7.2	Versicolor
4.3	9.3	Virginica
5.9	7.3	Virginica
3.6	3.5	Versicolor
3.7	5.3	Virginica
6.4	5.0	Setosa
4.4	4.8	Setosa
7.0	7.1	Versicolor
7.1	5.6	Virginica
5.1	8.4	Versicolor
5.6	5.4	Versicolor
3.0	3.4	Setosa
6.7	7.5	Virginica
2.7	7.4	Virginica
5.8	6.3	Versicolor
7.0	5.3	Setosa
7.8	7.7	Virginica
2.8	11.2	Virginica
3.9	3.5	Setosa
3.9	4.8	Versicolor
4.2	5.0	Setosa
3.0	7.5	Versicolor
6.9	6.1	Setosa
8.7	2.9	Setosa
