petal.length	variety
6.0	Versicolor
8.0	Versicolor
7.7	Versicolor
6.9	Virginica
9.7	Virginica
6.8	Virginica
5.5	Setosa
9.9	Virginica
5.4	Versicolor
6.0	Versicolor
8.7	Versicolor
5.2	Virginica
4.5	Versicolor
6.8	Versicolor
4.5	Virginica
3.9	Setosa
9.3	Virginica
8.1	Virginica
6.0	Versicolor
9.4	Versicolor
1.4	Setosa
4.6	Versicolor
7.1	Versicolor
8.5	Virginica
2.9	Setosa
8.7	Versicolor
7.4	Virginica
3.5	Setosa
5.9	Setosa
7.1	Virginica
7.8	Virginica
4.2	Setosa
8.7	Virginica
6.0	Setosa
5.5	Setosa
6.7	Virginica
4.4	Setosa
7.1	Virginica
5.2	Versicolor
6.6	Virginica
7.0	Versicolor
1.9	Setosa
8.9	Versicolor
8.3	Versicolor
4.6	Setosa
8.0	Versicolor
2.8	Setosa
5.7	Versicolor
5.9	Versicolor
1.5	Setosa
1.6	Setosa
5.4	Versicolor
2.0	Setosa
1.3	Setosa
8.1	Virginica
6.3	Versicolor
6.8	Virginica
6.0	Setosa
2.5	Setosa
7.5	Versicolor
1.3	Setosa
3.0	Setosa
2.0	Setosa
3.1	Setosa
5.1	Versicolor
3.4	Setosa
4.8	Versicolor
5.6	Virginica
7.7	Versicolor
5.4	Setosa
5.1	Versicolor
6.9	Versicolor
7.0	Virginica
3.1	Setosa
2.5	Setosa
7.1	Virginica
9.6	Virginica
3.9	Setosa
3.6	Setosa
5.4	Setosa
1.6	Setosa
4.3	Versicolor
5.1	Versicolor
6.0	Virginica
8.2	Virginica
6.7	Virginica
1.4	Setosa
6.4	Virginica
5.6	Versicolor
8.7	Versicolor
8.8	Virginica
8.4	Virginica
3.8	Versicolor
8.0	Virginica
8.8	Virginica
7.1	Virginica
2.2	Setosa
4.0	Versicolor
8.9	Versicolor
3.5	Versicolor
8.6	Virginica
4.9	Setosa
3.2	Setosa
7.7	Versicolor
3.0	Setosa
