petal.length	variety
7.2	Virginica
5.6	Virginica
5.5	Setosa
5.6	Versicolor
6.0	Versicolor
10.1	Virginica
10.3	Virginica
3.0	Setosa
5.3	Setosa
5.4	Virginica
2.9	Setosa
4.4	Setosa
6.9	Virginica
4.1	Setosa
4.1	Versicolor
2.9	Setosa
2.3	Setosa
8.4	Versicolor
4.8	Setosa
9.9	Virginica
5.6	Virginica
9.2	Virginica
6.9	Versicolor
8.7	Versicolor
9.6	Virginica
7.0	Virginica
2.1	Setosa
8.2	Virginica
8.6	Versicolor
6.8	Virginica
4.4	Setosa
5.8	Setosa
6.6	Virginica
4.3	Setosa
6.5	Versicolor
7.8	Versicolor
8.4	Versicolor
4.5	Setosa
5.4	Versicolor
6.9	Versicolor
5.0	Versicolor
1.4	Setosa
5.5	Virginica
5.2	Versicolor
8.0	Versicolor
7.9	Versicolor
8.2	Versicolor
3.5	Setosa
7.3	Versicolor
5.0	Versicolor
5.8	Setosa
6.5	Virginica
4.0	Setosa
8.7	Virginica
4.7	Versicolor
6.2	Virginica
2.1	Setosa
5.8	Versicolor
4.4	Setosa
3.6	Setosa
4.8	Versicolor
7.5	Versicolor
8.6	Virginica
6.7	Versicolor
10.9	Virginica
8.0	Virginica
10.5	Virginica
8.6	Virginica
5.5	Versicolor
7.2	Versicolor
4.3	Versicolor
5.4	Versicolor
6.0	Virginica
5.1	Versicolor
5.5	Versicolor
5.4	Setosa
1.4	Setosa
5.0	Versicolor
2.5	Setosa
2.1	Setosa
2.2	Setosa
4.9	Versicolor
5.2	Setosa
3.2	Setosa
8.1	Virginica
1.5	Setosa
2.2	Setosa
7.2	Versicolor
2.2	Setosa
1.4	Setosa
5.6	Virginica
7.1	Virginica
7.3	Versicolor
2.5	Setosa
5.8	Setosa
5.9	Setosa
6.5	Versicolor
6.1	Virginica
8.8	Versicolor
4.0	Setosa
4.1	Versicolor
5.9	Versicolor
1.6	Setosa
7.1	Virginica
5.9	Virginica
