sepal.width	variety
5.9	Versicolor
5.6	Setosa
5.8	Virginica
7.4	Setosa
7.0	Setosa
7.3	Setosa
4.8	Virginica
8.0	Setosa
5.5	Setosa
5.5	Virginica
4.0	Virginica
3.8	Versicolor
6.6	Versicolor
7.9	Setosa
3.0	Virginica
4.6	Versicolor
6.7	Versicolor
5.3	Virginica
7.0	Setosa
6.8	Setosa
3.4	Setosa
3.8	Versicolor
6.0	Versicolor
4.5	Setosa
7.3	Versicolor
3.2	Versicolor
4.9	Versicolor
6.3	Virginica
7.3	Virginica
7.7	Setosa
3.2	Virginica
5.2	Virginica
7.1	Versicolor
5.7	Versicolor
6.3	Versicolor
5.0	Setosa
4.1	Setosa
5.8	Versicolor
7.9	Setosa
5.5	Versicolor
5.7	Virginica
3.2	Virginica
3.4	Virginica
5.8	Versicolor
6.2	Setosa
6.7	Virginica
3.9	Versicolor
3.9	Setosa
4.2	Virginica
6.3	Virginica
4.8	Virginica
6.7	Setosa
7.1	Virginica
7.0	Versicolor
6.8	Virginica
7.5	Virginica
4.1	Virginica
4.0	Virginica
3.9	Setosa
6.9	Versicolor
5.0	Virginica
4.8	Versicolor
5.4	Setosa
7.6	Virginica
5.0	Versicolor
5.4	Versicolor
8.3	Setosa
3.5	Virginica
8.5	Setosa
3.6	Versicolor
3.0	Versicolor
7.5	Setosa
3.0	Versicolor
4.0	Versicolor
6.5	Virginica
7.0	Setosa
4.5	Setosa
5.6	Virginica
3.5	Versicolor
2.9	Versicolor
7.0	Virginica
4.5	Virginica
8.2	Setosa
3.2	Virginica
4.1	Setosa
5.5	Virginica
3.9	Versicolor
3.0	Versicolor
7.3	Virginica
4.9	Versicolor
6.2	Setosa
7.6	Setosa
3.5	Versicolor
5.2	Setosa
4.9	Setosa
6.7	Versicolor
3.6	Versicolor
8.6	Setosa
6.5	Virginica
3.5	Setosa
5.9	Setosa
6.9	Setosa
3.8	Virginica
3.6	Virginica
6.9	Virginica
