sepal.width	petal.length	variety
7.0	4.7	Setosa
7.4	6.2	Setosa
3.7	8.4	Virginica
7.5	5.4	Virginica
5.2	1.3	Setosa
6.9	5.5	Versicolor
5.4	4.0	Setosa
2.9	7.3	Versicolor
3.6	7.0	Versicolor
5.2	8.0	Versicolor
5.5	9.5	Virginica
4.3	8.6	Virginica
4.8	5.5	Setosa
4.1	9.5	Virginica
3.1	9.4	Virginica
4.3	3.7	Setosa
3.2	9.1	Virginica
6.6	2.0	Setosa
3.0	7.6	Versicolor
3.4	2.9	Setosa
6.6	8.6	Virginica
3.2	8.1	Versicolor
6.3	6.8	Versicolor
3.5	4.9	Setosa
7.3	4.5	Versicolor
5.8	9.4	Virginica
4.2	5.9	Setosa
4.5	4.4	Setosa
6.8	2.4	Setosa
6.4	6.0	Setosa
5.3	8.7	Virginica
3.6	7.1	Virginica
7.3	9.7	Virginica
6.1	7.0	Versicolor
4.8	4.9	Versicolor
7.8	8.7	Versicolor
4.0	5.0	Versicolor
4.9	4.5	Versicolor
3.0	3.5	Versicolor
4.3	7.0	Versicolor
7.7	6.5	Versicolor
4.9	1.9	Setosa
6.0	6.3	Virginica
4.5	9.0	Versicolor
3.1	9.2	Versicolor
3.7	5.4	Setosa
3.5	7.0	Virginica
6.9	5.5	Setosa
3.3	8.2	Virginica
6.7	8.5	Virginica
5.7	7.5	Versicolor
7.6	7.9	Versicolor
5.5	5.0	Versicolor
6.3	5.8	Setosa
5.3	3.4	Setosa
6.4	1.9	Setosa
5.6	2.5	Setosa
3.8	10.5	Virginica
3.9	7.2	Versicolor
4.5	3.8	Setosa
6.7	3.1	Setosa
6.1	7.1	Virginica
5.3	6.6	Virginica
5.2	6.1	Virginica
6.2	8.4	Virginica
4.3	5.6	Versicolor
5.5	2.0	Setosa
7.0	4.7	Versicolor
5.2	8.6	Virginica
4.1	2.5	Setosa
6.7	5.6	Versicolor
4.4	6.6	Versicolor
5.0	8.9	Versicolor
5.9	4.8	Versicolor
5.9	10.1	Virginica
3.6	10.9	Virginica
5.1	3.1	Setosa
3.0	7.7	Virginica
4.2	6.8	Virginica
3.4	2.4	Setosa
4.0	7.6	Virginica
5.5	6.9	Versicolor
5.6	8.9	Versicolor
3.5	7.2	Virginica
6.1	10.1	Virginica
6.8	6.1	Versicolor
3.9	6.8	Versicolor
4.2	5.7	Virginica
3.5	7.2	Versicolor
4.5	3.4	Setosa
4.1	2.4	Setosa
3.7	8.2	Versicolor
4.0	3.4	Setosa
4.9	7.4	Virginica
5.1	7.9	Versicolor
2.9	6.8	Virginica
7.9	4.1	Setosa
3.2	6.3	Virginica
5.3	7.4	Virginica
5.0	11.1	Virginica
4.1	5.4	Setosa
3.7	2.0	Setosa
6.4	6.2	Versicolor
6.7	6.4	Versicolor
7.4	8.8	Versicolor
