sepal.width	petal.length	variety
5.7	6.6	Versicolor
7.6	6.9	Virginica
7.4	5.3	Versicolor
6.1	5.9	Setosa
5.2	9.6	Virginica
6.0	8.5	Versicolor
5.1	5.7	Versicolor
5.3	4.4	Setosa
4.7	9.6	Virginica
3.5	9.1	Virginica
6.0	7.4	Virginica
5.6	5.6	Virginica
4.2	8.7	Versicolor
4.3	5.6	Virginica
7.2	2.5	Setosa
6.2	1.8	Setosa
3.0	7.0	Virginica
6.6	8.4	Virginica
6.9	7.3	Versicolor
2.8	6.6	Virginica
3.4	4.4	Setosa
5.0	8.4	Versicolor
7.2	4.4	Setosa
7.6	1.5	Setosa
6.5	1.8	Setosa
5.7	7.7	Versicolor
4.7	4.5	Setosa
6.5	1.9	Setosa
7.8	9.2	Virginica
2.7	8.5	Virginica
2.8	9.1	Versicolor
6.3	9.9	Virginica
6.0	8.8	Virginica
2.7	8.3	Virginica
7.5	3.9	Setosa
3.5	6.4	Versicolor
6.6	3.9	Setosa
5.2	10.5	Virginica
4.9	1.4	Setosa
8.1	9.1	Virginica
6.9	6.6	Versicolor
4.3	3.7	Setosa
7.9	3.9	Setosa
7.5	9.1	Virginica
2.5	6.0	Virginica
5.3	6.4	Setosa
6.7	9.7	Virginica
6.4	7.2	Versicolor
3.7	7.3	Versicolor
4.4	7.8	Versicolor
6.7	6.9	Versicolor
7.7	1.4	Setosa
4.3	7.6	Versicolor
3.6	7.9	Versicolor
6.4	2.1	Setosa
3.8	4.7	Versicolor
6.4	8.1	Virginica
3.5	8.8	Virginica
3.8	7.4	Virginica
6.5	9.0	Virginica
8.0	3.3	Setosa
5.5	8.3	Virginica
5.1	9.6	Virginica
6.5	5.4	Setosa
6.3	8.6	Virginica
7.4	6.1	Virginica
4.3	7.7	Virginica
3.3	1.3	Setosa
4.0	6.7	Virginica
6.7	8.0	Versicolor
6.8	5.0	Versicolor
3.2	4.4	Versicolor
6.9	3.2	Setosa
7.5	5.8	Setosa
7.9	4.6	Setosa
7.8	9.7	Virginica
4.4	3.8	Versicolor
4.8	9.0	Versicolor
5.5	6.5	Virginica
2.9	8.7	Versicolor
6.8	5.2	Setosa
5.0	1.2	Setosa
2.8	5.9	Versicolor
3.8	6.1	Virginica
3.4	9.3	Virginica
7.1	6.4	Versicolor
4.0	5.5	Versicolor
5.7	5.8	Setosa
3.4	9.1	Versicolor
2.8	10.2	Virginica
7.4	2.5	Setosa
5.3	3.3	Versicolor
6.5	2.6	Setosa
8.1	3.0	Setosa
4.7	5.3	Virginica
8.4	5.2	Setosa
5.3	7.1	Virginica
3.7	7.0	Versicolor
4.5	8.0	Versicolor
5.8	10.5	Virginica
4.7	5.4	Virginica
4.6	5.5	Setosa
5.5	2.4	Setosa
3.1	1.5	Setosa
4.5	8.0	Virginica
