sepal.length	variety
7.7	Versicolor
8.1	Versicolor
8.4	Setosa
11.4	Virginica
9.5	Virginica
6.6	Versicolor
9.4	Virginica
8.5	Versicolor
10.3	Versicolor
7.7	Setosa
7.4	Setosa
7.5	Setosa
6.1	Setosa
9.3	Setosa
5.4	Versicolor
7.6	Setosa
8.2	Virginica
6.4	Virginica
6.7	Virginica
7.9	Versicolor
5.9	Versicolor
9.2	Virginica
8.5	Virginica
6.4	Versicolor
10.5	Virginica
7.6	Setosa
9.2	Virginica
8.6	Versicolor
7.8	Setosa
8.7	Versicolor
6.5	Versicolor
6.3	Virginica
7.1	Setosa
9.1	Virginica
7.1	Setosa
7.2	Virginica
9.4	Virginica
8.4	Setosa
6.5	Versicolor
5.8	Virginica
9.8	Setosa
9.3	Virginica
8.7	Setosa
9.3	Setosa
8.0	Versicolor
8.0	Versicolor
7.9	Versicolor
6.7	Versicolor
10.1	Virginica
7.8	Virginica
6.4	Setosa
5.4	Setosa
5.4	Setosa
9.4	Virginica
9.9	Setosa
11.2	Virginica
7.7	Virginica
9.5	Versicolor
6.6	Setosa
6.1	Versicolor
8.4	Virginica
4.7	Setosa
10.2	Virginica
11.1	Versicolor
10.7	Virginica
7.8	Virginica
10.8	Virginica
9.5	Setosa
8.8	Setosa
7.2	Versicolor
7.8	Virginica
10.0	Setosa
6.0	Versicolor
7.0	Setosa
9.6	Versicolor
8.8	Virginica
8.0	Versicolor
8.5	Setosa
9.3	Virginica
10.2	Virginica
11.3	Versicolor
7.8	Versicolor
9.0	Setosa
8.3	Versicolor
8.5	Setosa
6.5	Versicolor
7.3	Virginica
6.3	Versicolor
5.9	Setosa
8.4	Setosa
9.5	Versicolor
5.1	Setosa
6.3	Virginica
8.7	Virginica
8.6	Versicolor
7.8	Setosa
6.6	Virginica
9.5	Versicolor
7.5	Virginica
7.4	Setosa
8.2	Versicolor
8.1	Virginica
8.7	Versicolor
10.7	Virginica
5.5	Setosa
